137790,2;Scene;Load;3
236072,5;KeyPress;T
239390,5;Player;Starting;Range;100
239390,5;Player;Starting;TimeBetweenBullets;0,2
239390,5;Player;Starting;DamagerPerShot;15
239390,5;Player;Starting;SuperPower;100
239390,5;Player;Starting;Health;100
239390,5;Scene;Load;4
249366,5;Enemy;0;RegularSpawn;AtSpawnPoint;0
251801,9;Enemy;DeathBy;Gun
254362,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
258836,3;Enemy;DeathBy;Gun
259366,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
265512,3;Enemy;DeathBy;Gun
269376,3;Enemy;0;RegularSpawn;AtSpawnPoint;1
274362,8;Enemy;0;RegularSpawn;AtSpawnPoint;2
276914,4;Enemy;DeathBy;Gun
279365,9;Enemy;0;RegularSpawn;AtSpawnPoint;1
286592,9;Enemy;DeathBy;Gun
289376,1;Enemy;0;RegularSpawn;AtSpawnPoint;1
290900,3;Enemy;DeathBy;Gun
294364,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
294398;Alert;NonAffectiveSpawn;Activation
296269,9;Enemy;DeathBy;Gun
299367,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
301195,5;Player;Health;DecreaseTo;90
301643,8;Enemy;DeathBy;Gun
305519,3;Enemy;DeathBy;Gun
306032,9;TextScore;ChangeTo;POORLY
306364,3;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;0
309366,9;Enemy;0;RegularSpawn;AtSpawnPoint;1
313376;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;1
314370;Enemy;0;RegularSpawn;AtSpawnPoint;2
318849,4;Enemy;DeathBy;Gun
319363;Enemy;0;RegularSpawn;AtSpawnPoint;2
320373,5;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;1
321202,1;Player;Health;IncreaseTo;100
321218,4;Enemy;DeathBy;Gun
324233,6;Enemy;DeathBy;Gun
326602,6;Enemy;DeathBy;Gun
327366,3;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;2
329370,7;Enemy;0;RegularSpawn;AtSpawnPoint;2
329387,3;Enemy;DeathBy;Gun
329387,3;Alert;Enemy;SpeedChange
329387,3;Enemy;Speed;ChangeTo;3,03
331391,8;Enemy;Speed;ChangeTo;3,06
333048,7;Enemy;DeathBy;Gun
333396,4;Enemy;Speed;ChangeTo;3,09
334373,8;Enemy;0;RegularSpawn;AtSpawnPoint;2
334373,8;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;5
335401;Enemy;Speed;ChangeTo;3,12
337411,1;Enemy;Speed;ChangeTo;3,15
337990,8;Enemy;DeathBy;Gun
339365,9;Enemy;0;RegularSpawn;AtSpawnPoint;1
339416,1;Enemy;Speed;ChangeTo;3,18
341370,4;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;1
341420,1;Enemy;Speed;ChangeTo;3,21
343424,7;Enemy;Speed;ChangeTo;3,24
344876,8;Enemy;DeathBy;Gun
345390,3;TextScore;ChangeTo;DECENTLY
345440;Enemy;Speed;ChangeTo;3,27
346384,3;Enemy;DeathBy;Gun
347444,7;Enemy;Speed;ChangeTo;3,3
348372,3;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;1
349366,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
349449,1;Enemy;Speed;ChangeTo;3,33
349830,2;Enemy;DeathBy;Gun
351453,8;Enemy;Speed;ChangeTo;3,36
351983,8;Enemy;DeathBy;Gun
353458,3;Enemy;Speed;ChangeTo;3,39
354363,3;Enemy;0;RegularSpawn;AtSpawnPoint;2
354396,5;Alert;NonAffectiveSpawn;Activation
354992,6;Enemy;DeathBy;Gun
355373,6;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;0
355473;Enemy;Speed;ChangeTo;3,42
357361,6;Enemy;DeathBy;Gun
357477,6;Enemy;Speed;ChangeTo;3,45
359366,9;Enemy;0;RegularSpawn;AtSpawnPoint;1
359483,3;Enemy;Speed;ChangeTo;3,48
360808,4;Enemy;DeathBy;Gun
361487,5;Enemy;Speed;ChangeTo;3,51
362365,5;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;2
362365,5;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;3
363497,9;Enemy;Speed;ChangeTo;3,539999
363812,7;Enemy;DeathBy;Gun
365502,7;Enemy;Speed;ChangeTo;3,569999
365966,3;Enemy;DeathBy;Gun
366480,9;TextScore;ChangeTo;GREAT
367507,3;Enemy;Speed;ChangeTo;3,599999
369369,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
369369,3;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;4
369369,3;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;2
369518,5;Enemy;Speed;ChangeTo;3,629999
370015,4;Player;Health;DecreaseTo;90
370263,9;Enemy;DeathBy;Gun
371525,1;Enemy;Speed;ChangeTo;3,659999
373258,8;Enemy;DeathBy;Gun
373540,3;Enemy;Speed;ChangeTo;3,689999
374368,7;Enemy;0;RegularSpawn;AtSpawnPoint;0
375544,9;Enemy;Speed;ChangeTo;3,719999
375627,9;Enemy;DeathBy;Gun
376373,2;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;1
376373,2;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;4
377550,1;Enemy;Speed;ChangeTo;3,749999
378212,8;Enemy;DeathBy;Gun
379373,1;Enemy;0;RegularSpawn;AtSpawnPoint;1
379554,8;Enemy;Speed;ChangeTo;3,779999
381095,4;Player;Health;DecreaseTo;80
381559,3;Enemy;Speed;ChangeTo;3,809999
381874,1;Enemy;DeathBy;Gun
383360,8;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;1
383360,8;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;5
383559,6;Enemy;Speed;ChangeTo;3,839999
385565,4;Enemy;Speed;ChangeTo;3,869999
386360,8;Enemy;DeathBy;Gun
387570,3;Enemy;Speed;ChangeTo;3,899999
389160,8;Enemy;DeathBy;Gun
389376,2;Enemy;0;RegularSpawn;AtSpawnPoint;2
389574,9;Enemy;Speed;ChangeTo;3,929999
390370,1;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;1
390370,1;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;2
391546;Enemy;DeathBy;Gun
391579,1;Enemy;Speed;ChangeTo;3,959999
392059,7;TextScore;ChangeTo;FANTASTIC
393586,2;Enemy;Speed;ChangeTo;3,989999
394330,8;Enemy;DeathBy;Gun
394363,9;Enemy;0;RegularSpawn;AtSpawnPoint;1
394978;Enemy;DeathBy;Gun
395591,3;Enemy;Speed;ChangeTo;4,019999
397364;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;4
397364;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;0
397595,7;Enemy;Speed;ChangeTo;4,049999
399375,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
399607,1;Enemy;Speed;ChangeTo;4,079999
401098,2;Player;Health;IncreaseTo;90
401612,1;Enemy;Speed;ChangeTo;4,11
402506,2;Enemy;DeathBy;Gun
403616,6;Enemy;Speed;ChangeTo;4,14
404361,7;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;0
404361,7;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;1
404444,6;Enemy;DeathBy;Gun
405620,9;Enemy;Speed;ChangeTo;4,17
406388,5;Enemy;DeathBy;Gun
407636,1;Enemy;Speed;ChangeTo;4,2
409360,2;Enemy;0;RegularSpawn;AtSpawnPoint;1
409641,8;Enemy;Speed;ChangeTo;4,23
409792,4;Enemy;DeathBy;Gun
411369,3;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;1
411369,3;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;5
411651,5;Enemy;Speed;ChangeTo;4,260001
412363,9;Enemy;DeathBy;Gun
413656,1;Enemy;Speed;ChangeTo;4,290001
414368,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
415668,4;Enemy;Speed;ChangeTo;4,320001
416418,7;Enemy;DeathBy;Gun
416933,7;Enemy;DeathBy;LevelEnd
416933,7;Enemy;DeathBy;LevelEnd
416933,7;Enemy;DeathBy;LevelEnd
416933,7;Enemy;DeathBy;LevelEnd
416933,7;Enemy;DeathBy;LevelEnd
416933,7;Enemy;DeathBy;LevelEnd
416933,7;Enemy;DeathBy;LevelEnd
416933,7;Enemy;DeathBy;LevelEnd
416933,7;Enemy;DeathBy;LevelEnd
417679,5;Enemy;Speed;ChangeTo;4,350001
418375,6;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;0
418375,6;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;3
418392,2;Enemy;DeathBy;LevelEnd
418392,2;Enemy;DeathBy;LevelEnd
419372,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
419388,2;Enemy;DeathBy;LevelEnd
419686,4;Enemy;Speed;ChangeTo;4,380002
419934,9;Scene;Load;5
422456,4;ButtonClick;Next
422589;ButtonClick;Next
422704,9;ButtonClick;Next
422870,6;ButtonClick;Next
423169,1;ButtonClick;Next
423881,6;ButtonClick;Play
427194,7;Player;Starting;Range;100
427194,7;Player;Starting;TimeBetweenBullets;0,2
427194,7;Player;Starting;DamagerPerShot;15
427194,7;Player;Starting;SuperPower;100
427194,7;Player;Starting;Health;140
427194,7;Scene;Load;6
437176,2;Enemy;0;RegularSpawn;AtSpawnPoint;2
442162,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
444038,3;Enemy;DeathBy;Gun
447169,1;Enemy;0;RegularSpawn;AtSpawnPoint;2
447483,9;Enemy;DeathBy;Gun
450168,3;Enemy;0;RegularSpawn;AtSpawnPoint;2
453173,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
456172,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
460416,6;Enemy;DeathBy;Gun
463166,7;Enemy;0;RegularSpawn;AtSpawnPoint;2
463647,2;Enemy;DeathBy;Gun
464161,2;Enemy;0;RegularSpawn;AtSpawnPoint;0
465171,2;Enemy;0;RegularSpawn;AtSpawnPoint;2
466215,2;Enemy;DeathBy;Gun
468369,6;Enemy;DeathBy;Gun
470722,7;Enemy;DeathBy;Gun
474168,6;Enemy;DeathBy;Gun
474168,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
475162,6;Enemy;0;RegularSpawn;AtSpawnPoint;2
476173,2;Enemy;0;RegularSpawn;AtSpawnPoint;1
476537,8;Enemy;DeathBy;Gun
478475,9;Enemy;DeathBy;Gun
482196,9;Alert;NonAffectiveSpawn;Activation
483173,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
485791,7;Enemy;DeathBy;Gun
486172,6;Enemy;0;RegularSpawn;AtSpawnPoint;2
487719,4;Enemy;DeathBy;Gun
489160,5;Enemy;0;RegularSpawn;AtSpawnPoint;0
490088,3;Enemy;DeathBy;Gun
492175,6;Enemy;0;RegularSpawn;AtSpawnPoint;1
493169,6;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;3
493318,7;Enemy;DeathBy;Gun
495041,7;Enemy;DeathBy;Gun
497165,4;Enemy;0;RegularSpawn;AtSpawnPoint;2
499170,3;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;0
499766,2;Enemy;DeathBy;Gun
501174,3;Enemy;0;RegularSpawn;AtSpawnPoint;1
502168,4;Enemy;0;RegularSpawn;AtSpawnPoint;1
502781,3;Enemy;DeathBy;Gun
505172,5;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;2
506216,2;Enemy;DeathBy;Gun
506729,8;TextScore;ChangeTo;POORLY
507594,3;Player;Health;DecreaseTo;120
508161,4;Enemy;0;RegularSpawn;AtSpawnPoint;2
510160,5;Enemy;0;RegularSpawn;AtSpawnPoint;1
510658,5;Enemy;DeathBy;Gun
511171,9;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;2
511520,1;Enemy;DeathBy;Gun
513428,8;Enemy;DeathBy;Gun
515174,2;Enemy;0;RegularSpawn;AtSpawnPoint;2
517164,5;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;5
517197,3;Alert;Enemy;SpeedChange
517197,3;Enemy;Speed;ChangeTo;3,03
517926,3;Enemy;DeathBy;Gun
519168,8;Enemy;0;RegularSpawn;AtSpawnPoint;2
519168,8;Enemy;0;RegularSpawn;AtSpawnPoint;1
519201,9;Enemy;Speed;ChangeTo;3,06
519864,6;Enemy;DeathBy;Gun
521206,5;Enemy;Speed;ChangeTo;3,09
522234,1;Enemy;DeathBy;Gun
523173,4;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;4
523206,5;Enemy;Speed;ChangeTo;3,12
524565,3;Player;Health;DecreaseTo;100
524565,3;Slider;Health;DecreaseTo;112
525211,1;Enemy;Speed;ChangeTo;3,15
527216,9;Enemy;Speed;ChangeTo;3,18
527382,5;Enemy;DeathBy;Gun
528166,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
528166,1;Enemy;0;RegularSpawn;AtSpawnPoint;2
528662,8;Enemy;DeathBy;Gun
529176,4;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;2
529226,1;Enemy;Speed;ChangeTo;3,21
530170,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
531241,7;Enemy;Speed;ChangeTo;3,24
531673,4;Enemy;DeathBy;Gun
533248,7;Enemy;Speed;ChangeTo;3,27
535103,8;Enemy;DeathBy;Gun
535170,2;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;2
535252,9;Enemy;Speed;ChangeTo;3,3
537174,6;Enemy;0;RegularSpawn;AtSpawnPoint;1
537257,4;Enemy;Speed;ChangeTo;3,33
537688,2;Enemy;DeathBy;Gun
539270;Enemy;Speed;ChangeTo;3,36
541175,2;Enemy;0;RegularSpawn;AtSpawnPoint;2
541175,2;Enemy;0;RegularSpawn;AtSpawnPoint;0
541175,2;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;0
541274,7;Enemy;Speed;ChangeTo;3,39
541572,8;Player;Health;IncreaseTo;110
542202,3;Alert;NonAffectiveSpawn;Activation
542633,1;Enemy;DeathBy;Gun
543279,2;Enemy;Speed;ChangeTo;3,42
544786,8;Enemy;DeathBy;Gun
545283,7;Enemy;Speed;ChangeTo;3,45
546161,8;Enemy;0;RegularSpawn;AtSpawnPoint;2
547172,4;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;4
547288,9;Enemy;Speed;ChangeTo;3,48
549293,6;Enemy;Speed;ChangeTo;3,51
551298,2;Enemy;Speed;ChangeTo;3,539999
552176,1;Enemy;0;RegularSpawn;AtSpawnPoint;2
552937,1;Enemy;DeathBy;Gun
553169,1;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;0
553169,1;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;1
553301,6;Enemy;Speed;ChangeTo;3,569999
554173,3;Enemy;0;RegularSpawn;AtSpawnPoint;1
555166,9;Enemy;0;RegularSpawn;AtSpawnPoint;1
555299,5;Enemy;DeathBy;Gun
555316,2;Enemy;Speed;ChangeTo;3,599999
557320,4;Enemy;Speed;ChangeTo;3,629999
557668,6;Enemy;DeathBy;Gun
558580,3;Player;Health;IncreaseTo;120
558580,3;Slider;Health;IncreaseTo;140
559160,1;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;1
559160,1;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;3
559325,8;Enemy;Speed;ChangeTo;3,659999
561330,4;Enemy;Speed;ChangeTo;3,689999
561761,3;Enemy;DeathBy;Gun
562280,9;TextScore;ChangeTo;DECENTLY
563175,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
563340,9;Enemy;Speed;ChangeTo;3,719999
564169,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
565163,3;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;2
565163,3;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;5
565345,6;Enemy;Speed;ChangeTo;3,749999
565843,6;Enemy;DeathBy;Gun
567169,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
567351,9;Enemy;Speed;ChangeTo;3,779999
568627,4;Enemy;DeathBy;Gun
569356,6;Enemy;Speed;ChangeTo;3,809999
571171,8;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;1
571171,8;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;3
571371,1;Enemy;Speed;ChangeTo;3,839999
573176,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
573375,1;Enemy;Speed;ChangeTo;3,869999
573922,1;Player;SuperPower;Time;3,737305
573922,1;Slider;SuperPower;DecreaseTo;25,25391
573922,1;Player;TimeBetweenTwoBullets;IncreaseTo;0,3
573922,1;Player;DamagePerShot;DecreaseTo;14
573922,1;Player;Range;DecreaseTo;90
573922,1;Player;SuperPower;Kill;3
573922,1;Enemy;DeathBy;SuperPower
573922,1;Enemy;DeathBy;SuperPower
573922,1;Enemy;DeathBy;SuperPower
573922,1;Player;SuperPower;Alpha;0,747461
574171,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
575381;Enemy;Speed;ChangeTo;3,899999
575596,1;Player;Health;IncreaseTo;130
577172,3;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;0
577172,3;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;5
577387,6;Enemy;Speed;ChangeTo;3,929999
579387,6;Enemy;Speed;ChangeTo;3,959999
580169;Enemy;0;RegularSpawn;AtSpawnPoint;2
581391,4;Enemy;Speed;ChangeTo;3,989999
582170,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
582352,3;Enemy;DeathBy;Gun
583164,1;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;2
583164,1;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;0
583396;Enemy;Speed;ChangeTo;4,019999
583926,6;Slider;SuperPower;IncreaseTo;30,25391
583926,6;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
583926,6;Player;DamagePerShot;IncreaseTo;15
583926,6;Player;Range;IncreaseTo;100
585175,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
585407,1;Enemy;Speed;ChangeTo;4,049999
586070,2;Enemy;DeathBy;Gun
586500,5;Enemy;DeathBy;Gun
587416,9;Enemy;Speed;ChangeTo;4,079999
588627,1;Enemy;DeathBy;Gun
589175,4;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;0
589175,4;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;5
589424,6;Enemy;Speed;ChangeTo;4,11
590412,8;Player;Health;DecreaseTo;110
590412,8;Slider;Health;DecreaseTo;112
590546;Enemy;DeathBy;Gun
591173,2;Enemy;0;RegularSpawn;AtSpawnPoint;1
591429,3;Enemy;Speed;ChangeTo;4,14
593164,3;Enemy;0;RegularSpawn;AtSpawnPoint;2
593441;Enemy;Speed;ChangeTo;4,17
593942,5;Slider;SuperPower;IncreaseTo;35,25391
593942,5;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
593942,5;Player;DamagePerShot;IncreaseTo;15
593942,5;Player;Range;IncreaseTo;100
595175,8;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;1
595175,8;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;5
595448,9;Enemy;Speed;ChangeTo;4,2
596165,6;Enemy;0;RegularSpawn;AtSpawnPoint;2
597459,9;Enemy;Speed;ChangeTo;4,23
598107,4;Player;SuperPower;Time;3,355225
598107,4;Slider;SuperPower;DecreaseTo;11,59695
598107,4;Player;TimeBetweenTwoBullets;IncreaseTo;0,3
598107,4;Player;DamagePerShot;DecreaseTo;14
598107,4;Player;Range;DecreaseTo;90
598107,4;Player;SuperPower;Kill;6
598107,4;Enemy;DeathBy;SuperPower
598107,4;Enemy;DeathBy;SuperPower
598107,4;Enemy;DeathBy;SuperPower
598107,4;Enemy;DeathBy;SuperPower
598107,4;Enemy;DeathBy;SuperPower
598107,4;Enemy;DeathBy;SuperPower
598107,4;Player;SuperPower;Alpha;0,6710449
598625,9;TextScore;ChangeTo;GREAT
599467,1;Enemy;Speed;ChangeTo;4,260001
600162,1;Enemy;0;RegularSpawn;AtSpawnPoint;1
601172,1;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;5
601172,1;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;2
601472,6;Enemy;Speed;ChangeTo;4,290001
603491,6;Enemy;Speed;ChangeTo;4,320001
603674,5;Enemy;DeathBy;Gun
605502;Enemy;Speed;ChangeTo;4,350001
606173,4;Enemy;0;RegularSpawn;AtSpawnPoint;1
606492,3;Player;Health;DecreaseTo;90
607150,1;Player;Health;DecreaseTo;70
607150,1;Slider;Health;DecreaseTo;84
607166,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
607166,6;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;0
607166,6;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;4
607516,9;Enemy;Speed;ChangeTo;4,380002
608113,5;Slider;SuperPower;IncreaseTo;16,59695
608113,5;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
608113,5;Player;DamagePerShot;IncreaseTo;15
608113,5;Player;Range;IncreaseTo;100
609173,8;Enemy;0;RegularSpawn;AtSpawnPoint;2
609240,1;Enemy;DeathBy;Gun
609526,6;Enemy;Speed;ChangeTo;4,410002
611542,1;Enemy;Speed;ChangeTo;4,440002
613172;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;2
613172;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;1
613554,3;Enemy;Speed;ChangeTo;4,470002
615564,1;Enemy;DeathBy;Gun
615564,1;Enemy;Speed;ChangeTo;4,500002
617565,9;Enemy;Speed;ChangeTo;4,530003
618129,3;Slider;SuperPower;IncreaseTo;21,59695
618129,3;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
618129,3;Player;DamagePerShot;IncreaseTo;15
618129,3;Player;Range;IncreaseTo;100
618162,5;Enemy;0;RegularSpawn;AtSpawnPoint;0
618162,5;Enemy;0;RegularSpawn;AtSpawnPoint;2
619162,4;Enemy;0;RegularSpawn;AtSpawnPoint;2
619162,4;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;0
619162,4;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;5
619180;Enemy;DeathBy;Gun
619578;Enemy;Speed;ChangeTo;4,560003
621588,9;Enemy;Speed;ChangeTo;4,590003
622119,6;Enemy;DeathBy;Gun
623602,2;Enemy;Speed;ChangeTo;4,620003
624152,6;Player;Health;IncreaseTo;80
625165,5;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;1
625165,5;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;4
625614,5;Enemy;Speed;ChangeTo;4,650003
627168,1;Enemy;0;RegularSpawn;AtSpawnPoint;1
627615,4;Enemy;Speed;ChangeTo;4,680004
628116,4;Player;SuperPower;Time;2,07428
628116,4;Slider;SuperPower;DecreaseTo;12,63733
628116,4;Player;TimeBetweenTwoBullets;IncreaseTo;0,3
628116,4;Player;DamagePerShot;DecreaseTo;14
628116,4;Player;Range;DecreaseTo;90
628116,4;Player;SuperPower;Kill;2
628116,4;Enemy;DeathBy;SuperPower
628116,4;Enemy;DeathBy;SuperPower
628116,4;Player;SuperPower;Alpha;0,414856
629071;Player;Health;DecreaseTo;60
629170,4;Enemy;0;RegularSpawn;AtSpawnPoint;2
629220,1;Player;Health;DecreaseTo;40
629220,1;Slider;Health;DecreaseTo;56
629402,4;Player;Health;DecreaseTo;20
629402,4;Slider;Health;DecreaseTo;28
629618,3;Enemy;Speed;ChangeTo;4,710004
631161,6;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;3
631161,6;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;4
631629,3;Enemy;Speed;ChangeTo;4,740004
632172,2;Enemy;0;RegularSpawn;AtSpawnPoint;1
633031,6;Player;Health;DecreaseTo;0
633031,6;Player;Death
650044,4;Player;Health;IncreaseTo;10
650044,4;Player;Health;DecreaseTo;-10
655259,4;KeyPress;R
655372,3;Scene;Load;5
656800,5;KeyPress;T
660113,8;Player;Starting;Range;100
660113,8;Player;Starting;TimeBetweenBullets;0,2
660113,8;Player;Starting;DamagerPerShot;15
660113,8;Player;Starting;SuperPower;100
660113,8;Player;Starting;Health;140
660113,8;Scene;Load;6
670091,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
672791,5;Enemy;DeathBy;Gun
675094,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
679252,5;Enemy;DeathBy;Gun
680081,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
683096;Enemy;0;RegularSpawn;AtSpawnPoint;2
685283,1;Enemy;DeathBy;Gun
686094,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
688728,6;Enemy;DeathBy;Gun
689093,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
690965;Player;Health;DecreaseTo;120
692820,5;Enemy;DeathBy;Gun
694543,4;Enemy;DeathBy;Gun
696089;Enemy;0;RegularSpawn;AtSpawnPoint;1
697082,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
698093,6;Enemy;0;RegularSpawn;AtSpawnPoint;2
701638,8;Enemy;DeathBy;Gun
707086,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
707965,2;Player;Health;IncreaseTo;130
708080,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
