s-,260
s-,711
s-,255
s-,709
s-,713
s-,287
s-,241
s-,501
s-,289
s-,625
s-,274
s-,283
s-,502
s-,134
s-,100
s-,106
s-,291
s-,423
s-,420
s-,719
s-,422
s-,290
s-,276
s-,424
s-,703
s-,293
s-,310
s-,312
s-,699
s-,295
s+,815
s+,817
s+,360
s+,215
s+,201
s+,110
s+,353
s+,367
s+,352
s+,202
s+,200
s+,220
s+,813
s+,205
s+,415
s+,716
s+,366
s+,365
s+,355
s+,808
s+,216
s+,610
s+,378
s+,109
s+,820
s+,601
s+,351
s+,311
s+,210
s+,204
