1,530548E+15;UnixTime
0;Scene;Load;0
0;BITalino;SamplingFrequency;1000
0;BITalino;BufferSize;2000
0;BITalino;Channels;ECG;EMG;EDA;
0;BITalino;Analogs;A1;A2;A3;
0;BITalino;BaudRate;9600
0;BITalino;Port;COM3
0;BITalino;Parity;None
0;BITalino;DataBits;8
0;BITalino;StopBits;One
8601,515;InputEnter;Name;005
9711,975;InputEnter;Number;
15890,84;InputEnter;Name;MICHAŁ
20530,77;InputEnter;Number;005
20647,22;ButtonClick;Polish
22088,03;ButtonClick;WithAffectiveLoop
22338,09;BITalino;StartReading
