time;ecg;eda;ecg_p;
129;0;0;-0,01296786;
130;0;0;-0,01296786;
131;0;0;-0,01296786;
132;0;0;-0,01296786;
133;0;0;-0,01296786;
134;509;0;-7,598354E-05;
135;1000;0;0,01235999;
136;1022;0;0,0129172;
137;1022;0;0,0129172;
138;1022;0;0,0129172;
139;1022;0;0,0129172;
140;1022;0;0,0129172;
141;1022;0;0,0129172;
142;1022;0;0,0129172;
143;732;0;0,005572126;
144;304;0;-0,005268192;
145;0;0;-0,01296786;
146;0;0;-0,01296786;
147;0;0;-0,01296786;
148;0;0;-0,01296786;
149;0;0;-0,01296786;
150;0;0;-0,01296786;
151;0;0;-0,01296786;
152;0;0;-0,01296786;
153;0;0;-0,01296786;
154;363;0;-0,003773849;
155;855;0;0,008687451;
156;1022;0;0,0129172;
157;1022;0;0,0129172;
158;1022;0;0,0129172;
159;1022;0;0,0129172;
160;1022;0;0,0129172;
161;1022;0;0,0129172;
162;1022;0;0,0129172;
163;786;0;0,006939829;
164;391;0;-0,003064669;
165;49;0;-0,01172679;
166;0;0;-0,01296786;
167;0;0;-0,01296786;
168;0;0;-0,01296786;
169;0;0;-0,01296786;
170;0;0;-0,01296786;
171;0;0;-0,01296786;
172;0;0;-0,01296786;
173;0;0;-0,01296786;
174;423;0;-0,002254178;
175;909;0;0,01005515;
176;1022;0;0,0129172;
177;1022;0;0,0129172;
178;1022;0;0,0129172;
179;1022;0;0,0129172;
180;1022;0;0,0129172;
181;1022;0;0,0129172;
182;1022;0;0,0129172;
183;684;0;0,004356389;
184;284;0;-0,005774749;
185;0;0;-0,01296786;
186;0;0;-0,01296786;
187;0;0;-0,01296786;
188;0;0;-0,01296786;
189;0;0;-0,01296786;
190;0;0;-0,01296786;
191;0;0;-0,01296786;
192;0;0;-0,01296786;
193;0;0;-0,01296786;
194;460;0;-0,001317048;
195;964;0;0,01144819;
196;1022;0;0,0129172;
197;1022;0;0,0129172;
198;1022;0;0,0129172;
199;1022;0;0,0129172;
200;1022;0;0,0129172;
201;1022;0;0,0129172;
202;1022;0;0,0129172;
203;810;0;0,007547698;
204;399;0;-0,002862046;
205;43;0;-0,01187876;
206;0;0;-0,01296786;
207;0;0;-0,01296786;
208;0;0;-0,01296786;
209;0;0;-0,01296786;
210;0;0;-0,01296786;
211;0;0;-0,01296786;
212;0;0;-0,01296786;
213;0;0;-0,01296786;
214;345;0;-0,00422975;
215;842;0;0,008358189;
216;1022;0;0,0129172;
217;1022;0;0,0129172;
218;1022;0;0,0129172;
219;1022;0;0,0129172;
220;1022;0;0,0129172;
221;1022;0;0,0129172;
222;1022;0;0,0129172;
223;720;0;0,005268192;
224;332;0;-0,004559012;
225;1;0;-0,01294253;
226;0;0;-0,01296786;
227;0;0;-0,01296786;
228;0;0;-0,01296786;
229;0;0;-0,01296786;
230;0;0;-0,01296786;
231;0;0;-0,01296786;
232;0;0;-0,01296786;
233;0;0;-0,01296786;
234;475;0;-0,0009371302;
235;967;0;0,01152417;
236;1022;0;0,0129172;
237;1022;0;0,0129172;
238;1022;0;0,0129172;
239;1022;0;0,0129172;
240;1022;0;0,0129172;
241;1022;0;0,0129172;
242;1022;0;0,0129172;
243;747;0;0,005952043;
244;329;0;-0,004634995;
245;0;0;-0,01296786;
246;0;0;-0,01296786;
247;0;0;-0,01296786;
248;0;0;-0,01296786;
249;0;0;-0,01296786;
250;0;0;-0,01296786;
251;0;0;-0,01296786;
252;0;0;-0,01296786;
253;0;0;-0,01296786;
254;378;0;-0,003393931;
255;873;0;0,009143353;
256;1022;0;0,0129172;
257;1022;0;0,0129172;
258;1022;0;0,0129172;
259;1022;0;0,0129172;
260;1022;0;0,0129172;
261;1022;0;0,0129172;
262;1022;0;0,0129172;
263;764;0;0,006382617;
264;361;0;-0,003824505;
265;15;0;-0,01258794;
266;0;0;-0,01296786;
267;0;0;-0,01296786;
268;0;0;-0,01296786;
269;0;0;-0,01296786;
270;0;0;-0,01296786;
271;0;0;-0,01296786;
272;0;0;-0,01296786;
273;0;0;-0,01296786;
274;388;0;-0,003140653;
275;883;0;0,00939663;
276;1022;0;0,0129172;
277;1022;0;0,0129172;
278;1022;0;0,0129172;
279;1022;0;0,0129172;
280;1022;0;0,0129172;
281;1022;0;0,0129172;
282;1022;0;0,0129172;
283;729;0;0,005496142;
284;335;0;-0,004483029;
285;1;0;-0,01294253;
286;0;0;-0,01296786;
287;0;0;-0,01296786;
288;0;0;-0,01296786;
289;0;0;-0,01296786;
290;0;0;-0,01296786;
291;0;0;-0,01296786;
292;0;0;-0,01296786;
293;0;0;-0,01296786;
294;448;0;-0,001620982;
295;943;0;0,0109163;
296;1022;0;0,0129172;
297;1022;0;0,0129172;
298;1022;0;0,0129172;
299;1022;0;0,0129172;
300;1022;0;0,0129172;
301;1022;0;0,0129172;
302;1022;0;0,0129172;
303;746;0;0,005926716;
304;337;0;-0,004432373;
305;0;0;-0,01296786;
306;0;0;-0,01296786;
307;0;0;-0,01296786;
308;0;0;-0,01296786;
309;0;0;-0,01296786;
310;0;0;-0,01296786;
311;0;0;-0,01296786;
312;0;0;-0,01296786;
313;0;0;-0,01296786;
314;354;0;-0,0040018;
315;858;0;0,008763434;
316;1022;0;0,0129172;
317;1022;0;0,0129172;
318;1022;0;0,0129172;
319;1022;0;0,0129172;
320;1022;0;0,0129172;
321;1022;0;0,0129172;
322;1022;0;0,0129172;
323;728;0;0,005470815;
324;328;0;-0,004660323;
325;0;0;-0,01296786;
326;0;0;-0,01296786;
327;0;0;-0,01296786;
328;0;0;-0,01296786;
329;0;0;-0,01296786;
330;0;0;-0,01296786;
331;0;0;-0,01296786;
332;0;0;-0,01296786;
333;0;0;-0,01296786;
334;387;0;-0,003165981;
335;873;0;0,009143353;
336;1022;0;0,0129172;
337;1022;0;0,0129172;
338;1022;0;0,0129172;
339;1022;0;0,0129172;
340;1022;0;0,0129172;
341;1022;0;0,0129172;
342;1022;0;0,0129172;
343;706;0;0,004913602;
344;300;0;-0,005369503;
345;0;0;-0,01296786;
346;0;0;-0,01296786;
347;0;0;-0,01296786;
348;0;0;-0,01296786;
349;0;0;-0,01296786;
350;0;0;-0,01296786;
351;0;0;-0,01296786;
352;0;0;-0,01296786;
353;0;0;-0,01296786;
354;407;0;-0,002659424;
355;898;0;0,009776548;
356;1022;0;0,0129172;
357;1022;0;0,0129172;
358;1022;0;0,0129172;
359;1022;0;0,0129172;
360;1022;0;0,0129172;
361;1022;0;0,0129172;
362;1022;0;0,0129172;
363;734;0;0,005622782;
364;323;0;-0,004786963;
365;0;0;-0,01296786;
366;0;0;-0,01296786;
367;0;0;-0,01296786;
368;0;0;-0,01296786;
369;0;0;-0,01296786;
370;0;0;-0,01296786;
371;0;0;-0,01296786;
372;0;0;-0,01296786;
373;0;0;-0,01296786;
374;350;0;-0,004103111;
375;846;0;0,0084595;
376;1022;0;0,0129172;
377;1022;0;0,0129172;
378;1022;0;0,0129172;
379;1022;0;0,0129172;
380;1022;0;0,0129172;
381;1022;0;0,0129172;
382;1022;0;0,0129172;
383;747;0;0,005952043;
384;362;0;-0,003799177;
385;20;0;-0,0124613;
386;0;0;-0,01296786;
387;0;0;-0,01296786;
388;0;0;-0,01296786;
389;0;0;-0,01296786;
390;0;0;-0,01296786;
391;0;0;-0,01296786;
392;0;0;-0,01296786;
393;0;0;-0,01296786;
394;443;0;-0,001747621;
395;930;0;0,01058704;
396;1022;0;0,0129172;
397;1022;0;0,0129172;
398;1022;0;0,0129172;
399;1022;0;0,0129172;
400;1022;0;0,0129172;
401;1022;0;0,0129172;
402;1022;0;0,0129172;
403;698;0;0,004710979;
404;287;0;-0,005698765;
405;0;0;-0,01296786;
406;0;0;-0,01296786;
407;0;0;-0,01296786;
408;0;0;-0,01296786;
409;0;0;-0,01296786;
410;0;0;-0,01296786;
411;0;0;-0,01296786;
412;0;0;-0,01296786;
413;0;0;-0,01296786;
414;380;0;-0,003343276;
415;892;0;0,009624581;
416;1022;0;0,0129172;
417;1022;0;0,0129172;
418;1022;0;0,0129172;
419;1022;0;0,0129172;
420;1022;0;0,0129172;
421;1022;0;0,0129172;
422;1022;0;0,0129172;
423;793;0;0,007117124;
424;402;0;-0,002786063;
425;56;0;-0,0115495;
426;0;0;-0,01296786;
427;0;0;-0,01296786;
428;0;0;-0,01296786;
429;0;0;-0,01296786;
430;0;0;-0,01296786;
431;0;0;-0,01296786;
432;0;0;-0,01296786;
433;0;0;-0,01296786;
434;369;0;-0,003621882;
435;854;0;0,008662123;
436;1022;0;0,0129172;
437;1022;0;0,0129172;
438;1022;0;0,0129172;
439;1022;0;0,0129172;
440;1022;0;0,0129172;
441;1022;0;0,0129172;
442;1022;0;0,0129172;
443;677;0;0,004179094;
444;274;0;-0,006028027;
445;0;0;-0,01296786;
446;0;0;-0,01296786;
447;0;0;-0,01296786;
448;0;0;-0,01296786;
449;0;0;-0,01296786;
450;0;0;-0,01296786;
451;0;0;-0,01296786;
452;0;0;-0,01296786;
453;0;0;-0,01296786;
454;440;0;-0,001823605;
455;935;0;0,01071368;
456;1022;0;0,0129172;
457;1022;0;0,0129172;
458;1022;0;0,0129172;
459;1022;0;0,0129172;
460;1022;0;0,0129172;
461;1022;0;0,0129172;
462;1022;0;0,0129172;
463;727;0;0,005445487;
464;311;0;-0,005090897;
465;0;0;-0,01296786;
466;0;0;-0,01296786;
467;0;0;-0,01296786;
468;0;0;-0,01296786;
469;0;0;-0,01296786;
470;0;0;-0,01296786;
471;0;0;-0,01296786;
472;0;0;-0,01296786;
473;0;0;-0,01296786;
474;313;0;-0,005040241;
475;816;0;0,007699665;
476;1022;0;0,0129172;
477;1022;0;0,0129172;
478;1022;0;0,0129172;
479;1022;0;0,0129172;
480;1022;0;0,0129172;
481;1022;0;0,0129172;
482;1022;0;0,0129172;
483;812;0;0,007598354;
484;449;0;-0,001595654;
485;120;0;-0,009928515;
486;0;0;-0,01296786;
487;0;0;-0,01296786;
488;0;0;-0,01296786;
489;0;0;-0,01296786;
490;0;0;-0,01296786;
491;0;0;-0,01296786;
492;0;0;-0,01296786;
493;0;0;-0,01296786;
494;470;0;-0,001063769;
495;942;0;0,01089097;
496;1022;0;0,0129172;
497;1022;0;0,0129172;
498;1022;0;0,0129172;
499;1022;0;0,0129172;
500;1022;0;0,0129172;
501;1022;0;0,0129172;
502;986;0;0,0120054;
503;615;0;0,002608768;
504;204;0;-0,007800976;
505;0;0;-0,01296786;
506;0;0;-0,01296786;
507;0;0;-0,01296786;
508;0;0;-0,01296786;
509;0;0;-0,01296786;
510;0;0;-0,01296786;
511;0;0;-0,01296786;
512;0;0;-0,01296786;
513;0;0;-0,01296786;
514;501;0;-0,0002786063;
515;1020;0;0,01286655;
516;1022;0;0,0129172;
517;1022;0;0,0129172;
518;1022;0;0,0129172;
519;1022;0;0,0129172;
520;1022;0;0,0129172;
521;1022;0;0,0129172;
522;1022;0;0,0129172;
523;917;0;0,01025778;
524;511;0;-2,532784E-05;
525;150;0;-0,00916868;
526;0;0;-0,01296786;
527;0;0;-0,01296786;
528;0;0;-0,01296786;
529;0;0;-0,01296786;
530;0;0;-0,01296786;
531;0;0;-0,01296786;
532;0;0;-0,01296786;
533;0;0;-0,01296786;
534;249;0;-0,006661223;
535;727;0;0,005445487;
536;1022;0;0,0129172;
537;1022;0;0,0129172;
538;1022;0;0,0129172;
539;1022;0;0,0129172;
540;1022;0;0,0129172;
541;1022;0;0,0129172;
542;1021;0;0,01289187;
543;700;0;0,004761635;
544;335;0;-0,004483029;
545;20;0;-0,0124613;
546;0;0;-0,01296786;
547;0;0;-0,01296786;
548;0;0;-0,01296786;
549;0;0;-0,01296786;
550;0;0;-0,01296786;
551;0;0;-0,01296786;
552;0;0;-0,01296786;
553;136;0;-0,00952327;
554;675;0;0,004128439;
555;1022;0;0,0129172;
556;1022;0;0,0129172;
557;1022;0;0,0129172;
558;1022;0;0,0129172;
559;1022;0;0,0129172;
560;1022;0;0,0129172;
561;1022;0;0,0129172;
562;1022;0;0,0129172;
563;696;0;0,004660323;
564;237;0;-0,006965158;
565;0;0;-0,01296786;
566;0;0;-0,01296786;
567;0;0;-0,01296786;
568;0;0;-0,01296786;
569;0;0;-0,01296786;
570;0;0;-0,01296786;
571;0;0;-0,01296786;
572;0;0;-0,01296786;
573;0;0;-0,01296786;
574;282;0;-0,005825405;
575;827;0;0,007978271;
576;1022;0;0,0129172;
577;1022;0;0,0129172;
578;1022;0;0,0129172;
579;1022;0;0,0129172;
580;1022;0;0,0129172;
581;1022;0;0,0129172;
582;1022;0;0,0129172;
583;1022;0;0,0129172;
584;665;0;0,00387516;
585;338;0;-0,004407045;
586;107;0;-0,01025778;
587;0;0;-0,01296786;
588;0;0;-0,01296786;
589;0;0;-0,01296786;
590;0;0;-0,01296786;
591;0;0;-0,01296786;
592;0;0;-0,01296786;
593;0;0;-0,01296786;
594;415;0;-0,002456801;
595;856;0;0,008712779;
596;1022;0;0,0129172;
597;1022;0;0,0129172;
598;1022;0;0,0129172;
599;1022;0;0,0129172;
600;1022;0;0,0129172;
601;1022;0;0,0129172;
602;817;0;0,007724993;
603;477;0;-0,0008864746;
604;78;0;-0,01099228;
605;0;0;-0,01296786;
606;0;0;-0,01296786;
607;0;0;-0,01296786;
608;0;0;-0,01296786;
609;0;0;-0,01296786;
610;0;0;-0,01296786;
611;0;0;-0,01296786;
612;0;0;-0,01296786;
613;0;0;-0,01296786;
614;592;0;0,002026228;
615;1022;0;0,0129172;
616;1022;0;0,0129172;
617;1022;0;0,0129172;
618;1022;0;0,0129172;
619;1022;0;0,0129172;
620;1022;0;0,0129172;
621;1022;0;0,0129172;
622;1022;0;0,0129172;
623;932;0;0,01063769;
624;492;0;-0,0005065569;
625;96;0;-0,01053638;
626;0;0;-0,01296786;
627;0;0;-0,01296786;
628;0;0;-0,01296786;
629;0;0;-0,01296786;
630;0;0;-0,01296786;
631;0;0;-0,01296786;
632;0;0;-0,01296786;
633;0;0;-0,01296786;
634;118;0;-0,009979171;
635;622;0;0,002786063;
636;975;0;0,01172679;
637;1022;0;0,0129172;
638;1022;0;0,0129172;
639;1022;0;0,0129172;
640;1022;0;0,0129172;
641;1022;0;0,0129172;
642;1022;0;0,0129172;
643;766;0;0,006433273;
644;407;0;-0,002659424;
645;97;0;-0,01051106;
646;0;0;-0,01296786;
647;0;0;-0,01296786;
648;0;0;-0,01296786;
649;0;0;-0,01296786;
650;0;0;-0,01296786;
651;0;0;-0,01296786;
652;0;0;-0,01296786;
653;81;0;-0,0109163;
654;592;0;0,002026228;
655;1022;0;0,0129172;
656;1022;0;0,0129172;
657;1022;0;0,0129172;
658;1022;0;0,0129172;
659;1022;0;0,0129172;
660;1022;0;0,0129172;
661;1022;0;0,0129172;
662;1000;0;0,01235999;
663;595;0;0,002102211;
664;175;0;-0,008535484;
665;0;0;-0,01296786;
666;0;0;-0,01296786;
667;0;0;-0,01296786;
668;0;0;-0,01296786;
669;0;0;-0,01296786;
670;0;0;-0,01296786;
671;0;0;-0,01296786;
672;0;0;-0,01296786;
673;0;0;-0,01296786;
674;336;0;-0,004457701;
675;894;0;0,009675236;
676;1022;0;0,0129172;
677;1022;0;0,0129172;
678;1022;0;0,0129172;
679;1022;0;0,0129172;
680;1022;0;0,0129172;
681;1022;0;0,0129172;
682;1022;0;0,0129172;
683;1012;0;0,01266392;
684;555;0;0,001089097;
685;166;0;-0,008763434;
686;0;0;-0,01296786;
687;0;0;-0,01296786;
688;0;0;-0,01296786;
689;0;0;-0,01296786;
690;0;0;-0,01296786;
691;0;0;-0,01296786;
692;0;0;-0,01296786;
693;0;0;-0,01296786;
694;371;0;-0,003571226;
695;803;0;0,007370403;
696;1022;0;0,0129172;
697;1022;0;0,0129172;
698;1022;0;0,0129172;
699;1022;0;0,0129172;
700;1022;0;0,0129172;
701;1022;0;0,0129172;
702;916;0;0,01023245;
703;664;0;0,003849832;
704;350;0;-0,004103111;
705;64;0;-0,01134687;
706;0;0;-0,01296786;
707;0;0;-0,01296786;
708;0;0;-0,01296786;
709;0;0;-0,01296786;
710;0;0;-0,01296786;
711;0;0;-0,01296786;
712;0;0;-0,01296786;
713;0;0;-0,01296786;
714;480;0;-0,000810491;
715;1010;0;0,01261327;
716;1022;0;0,0129172;
717;1022;0;0,0129172;
718;1022;0;0,0129172;
719;1022;0;0,0129172;
720;1022;0;0,0129172;
721;1022;0;0,0129172;
722;1022;0;0,0129172;
723;735;0;0,00564811;
724;280;0;-0,00587606;
725;0;0;-0,01296786;
726;0;0;-0,01296786;
727;0;0;-0,01296786;
728;0;0;-0,01296786;
729;0;0;-0,01296786;
730;0;0;-0,01296786;
731;0;0;-0,01296786;
732;0;0;-0,01296786;
733;0;0;-0,01296786;
734;451;0;-0,001544998;
735;963;0;0,01142286;
736;1022;0;0,0129172;
737;1022;0;0,0129172;
738;1022;0;0,0129172;
739;1022;0;0,0129172;
740;1022;0;0,0129172;
741;1022;0;0,0129172;
742;1022;0;0,0129172;
743;796;0;0,007193108;
744;451;0;-0,001544998;
745;140;0;-0,009421959;
746;0;0;-0,01296786;
747;0;0;-0,01296786;
748;0;0;-0,01296786;
749;0;0;-0,01296786;
750;0;0;-0,01296786;
751;0;0;-0,01296786;
752;0;0;-0,01296786;
753;0;0;-0,01296786;
754;270;0;-0,006129338;
755;747;0;0,005952043;
756;1022;0;0,0129172;
757;1022;0;0,0129172;
758;1022;0;0,0129172;
759;1022;0;0,0129172;
760;1022;0;0,0129172;
761;1022;0;0,0129172;
762;1022;0;0,0129172;
763;746;0;0,005926716;
764;347;0;-0,004179094;
765;0;0;-0,01296786;
766;0;0;-0,01296786;
767;0;0;-0,01296786;
768;0;0;-0,01296786;
769;0;0;-0,01296786;
770;0;0;-0,01296786;
771;0;0;-0,01296786;
772;0;0;-0,01296786;
773;0;0;-0,01296786;
774;489;0;-0,0005825404;
775;1005;0;0,01248663;
776;1022;0;0,0129172;
777;1022;0;0,0129172;
778;1022;0;0,0129172;
779;1022;0;0,0129172;
780;1022;0;0,0129172;
781;1022;0;0,0129172;
782;1022;0;0,0129172;
783;687;0;0,004432373;
784;274;0;-0,006028027;
785;0;0;-0,01296786;
786;0;0;-0,01296786;
787;0;0;-0,01296786;
788;0;0;-0,01296786;
789;0;0;-0,01296786;
790;0;0;-0,01296786;
791;0;0;-0,01296786;
792;0;0;-0,01296786;
793;0;0;-0,01296786;
794;382;0;-0,00329262;
795;888;0;0,00952327;
796;1022;0;0,0129172;
797;1022;0;0,0129172;
798;1022;0;0,0129172;
799;1022;0;0,0129172;
800;1022;0;0,0129172;
801;1022;0;0,0129172;
802;1022;0;0,0129172;
803;848;0;0,008510156;
804;460;0;-0,001317048;
805;108;0;-0,01023245;
806;0;0;-0,01296786;
807;0;0;-0,01296786;
808;0;0;-0,01296786;
809;0;0;-0,01296786;
810;0;0;-0,01296786;
811;0;0;-0,01296786;
812;0;0;-0,01296786;
813;0;0;-0,01296786;
814;311;0;-0,005090897;
815;802;0;0,007345075;
816;1022;0;0,0129172;
817;1022;0;0,0129172;
818;1022;0;0,0129172;
819;1022;0;0,0129172;
820;1022;0;0,0129172;
821;1022;0;0,0129172;
822;976;0;0,01175212;
823;628;0;0,00293803;
824;239;0;-0,006914502;
825;0;0;-0,01296786;
826;0;0;-0,01296786;
827;0;0;-0,01296786;
828;0;0;-0,01296786;
829;0;0;-0,01296786;
830;0;0;-0,01296786;
831;0;0;-0,01296786;
832;0;0;-0,01296786;
833;0;0;-0,01296786;
834;493;0;-0,000481229;
835;1008;0;0,01256261;
836;1022;0;0,0129172;
837;1022;0;0,0129172;
838;1022;0;0,0129172;
839;1022;0;0,0129172;
840;1022;0;0,0129172;
841;1022;0;0,0129172;
842;1022;0;0,0129172;
843;781;0;0,00681319;
844;365;0;-0,003723193;
845;0;0;-0,01296786;
846;0;0;-0,01296786;
847;0;0;-0,01296786;
848;0;0;-0,01296786;
849;0;0;-0,01296786;
850;0;0;-0,01296786;
851;0;0;-0,01296786;
852;0;0;-0,01296786;
853;0;0;-0,01296786;
854;260;0;-0,006382617;
855;766;0;0,006433273;
856;1022;0;0,0129172;
857;1022;0;0,0129172;
858;1022;0;0,0129172;
