HRCalibrated;75,59904
HRMax;90,55489
HRMin;66,00417
EMGCalibrated;0,008617436
EMGMax;0,3644971
EMGMin;0,004561584
EDACalibrated;0,05390479
EDAMax;0,06297457
EDAMin;0,02035925
