1,530628E+15;UnixTime
0;Scene;Load;0
0;BITalino;SamplingFrequency;1000
0;BITalino;BufferSize;2000
0;BITalino;Channels;ECG;EMG;EDA;
0;BITalino;Analogs;A1;A2;A3;
0;BITalino;BaudRate;9600
0;BITalino;Port;COM3
0;BITalino;Parity;None
0;BITalino;DataBits;8
0;BITalino;StopBits;One
8457,442;InputEnter;Name;kpap
80685,47;InputEnter;Number;073
85806,92;ButtonClick;Polish
89236,48;ButtonClick;WithoutAffectiveLoop
89252,59;Scene;Load;1
89252,59;BackgroundMusic;Start
94341,98;KeyPress;T
97655,32;Player;Starting;Health;100
97655,32;Player;Starting;Range;100
97655,32;Player;Starting;TimeBetweenBullets;0,2
97655,32;Player;Starting;DamagerPerShot;15
97655,32;Player;Starting;SuperPower;100
98636,18;Alert;Lvl0Index;0
105146,9;Alert;Lvl0Index;1
111658,3;Alert;Lvl0Index;2
111658,3;Scene;Load;2
118171,1;Alert;Lvl0Index;3
124681,7;Alert;Lvl0Index;4
131184,7;Alert;Lvl0Index;5
137699,6;Alert;Lvl0Index;6
144206;Alert;Lvl0Index;7
150723,7;Alert;Lvl0Index;8
157228,5;Alert;Lvl0Index;9
159067,7;Enemy;DeathBy;Gun
159581;TextScore;ChangeTo;KIEPSKO
163739,5;Alert;Lvl0Index;10
168524,2;Enemy;DeathBy;Gun
169038,6;TextScore;ChangeTo;PRZYZWOICIE
170248,7;Alert;Lvl0Index;11
171093,7;Enemy;DeathBy;Gun
171607,2;TextScore;ChangeTo;WSPANIALE
176764;Alert;Lvl0Index;12
177315,9;Enemy;DeathBy;Gun
177828,9;TextScore;ChangeTo;FANTASTYCZNIE
182039,4;Enemy;DeathBy;Gun
183266;Alert;Lvl0Index;13
189785,1;Alert;Lvl0Index;14
196280,3;Alert;Lvl0Index;15
202781,8;Alert;Lvl0Index;16
212681,1;Scene;Load;3
216876,2;ButtonClick;Next
239410,3;ButtonClick;Next
243651,1;ButtonClick;Next
245941;ButtonClick;Next
269766;ButtonClick;Play
273079,4;Player;Starting;Range;100
273079,4;Player;Starting;TimeBetweenBullets;0,2
273079,4;Player;Starting;DamagerPerShot;15
273079,4;Player;Starting;SuperPower;100
273079,4;Player;Starting;Health;100
273079,4;Scene;Load;4
283072,5;Enemy;0;RegularSpawn;AtSpawnPoint;1
288076,2;Enemy;0;RegularSpawn;AtSpawnPoint;0
293068,7;Enemy;0;RegularSpawn;AtSpawnPoint;1
294261,8;Enemy;DeathBy;Gun
297922,8;Enemy;DeathBy;Gun
302450,7;Enemy;DeathBy;Gun
303063,6;Enemy;0;RegularSpawn;AtSpawnPoint;1
306542,7;Enemy;DeathBy;Gun
308066,8;Enemy;0;RegularSpawn;AtSpawnPoint;2
312788,7;Enemy;DeathBy;Gun
313070,7;Enemy;0;RegularSpawn;AtSpawnPoint;1
323062,2;Enemy;0;RegularSpawn;AtSpawnPoint;2
326988,3;Enemy;DeathBy;Gun
328065,1;Enemy;0;RegularSpawn;AtSpawnPoint;1
328082;Alert;NonAffectiveSpawn;Activation
332143,5;Enemy;DeathBy;Gun
333070,8;Enemy;0;RegularSpawn;AtSpawnPoint;1
336235,1;Enemy;DeathBy;Gun
340062,1;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;5
340111,6;Enemy;DeathBy;Gun
343066,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
346727,7;Player;Health;DecreaseTo;90
347075,5;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;1
347208;Enemy;DeathBy;Gun
347721,6;TextScore;ChangeTo;KIEPSKO
348069,5;Enemy;0;RegularSpawn;AtSpawnPoint;1
351399,4;Enemy;DeathBy;Gun
353061,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
354072,3;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;3
360616,5;Player;Health;DecreaseTo;80
361063,5;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;0
362123,8;Enemy;DeathBy;Gun
363074,8;Alert;Enemy;SpeedChange
363074,8;Enemy;Speed;ChangeTo;3,03
363074,8;Enemy;0;RegularSpawn;AtSpawnPoint;1
364468,8;Enemy;DeathBy;Gun
365082,1;Enemy;Speed;ChangeTo;3,06
366837,9;Enemy;DeathBy;Gun
367086,3;Enemy;Speed;ChangeTo;3,09
368063,8;Enemy;0;RegularSpawn;AtSpawnPoint;2
368063,8;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;4
369091,3;Enemy;Speed;ChangeTo;3,12
369091,3;Player;Health;DecreaseTo;70
369091,3;Slider;Health;DecreaseTo;80
371105,9;Enemy;Speed;ChangeTo;3,15
373068,4;Enemy;0;RegularSpawn;AtSpawnPoint;2
373118;Enemy;Speed;ChangeTo;3,18
373665,2;Enemy;DeathBy;Gun
375073,1;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;2
375122,7;Enemy;Speed;ChangeTo;3,21
375172,3;Enemy;DeathBy;Gun
376464,5;Enemy;DeathBy;Gun
376895,4;Enemy;DeathBy;Gun
377127,3;Enemy;Speed;ChangeTo;3,24
379131,8;Enemy;Speed;ChangeTo;3,27
381136,6;Enemy;Speed;ChangeTo;3,3
382064,1;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;0
383074,8;Enemy;0;RegularSpawn;AtSpawnPoint;2
383141,3;Enemy;Speed;ChangeTo;3,33
385147,1;Enemy;Speed;ChangeTo;3,36
387152,6;Enemy;Speed;ChangeTo;3,39
388064,8;Enemy;0;RegularSpawn;AtSpawnPoint;2
388081,4;Alert;NonAffectiveSpawn;Activation
388961,2;Enemy;DeathBy;Gun
389061,2;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;2
389093,8;Player;Health;IncreaseTo;80
389093,8;Slider;Health;IncreaseTo;100
389160;Enemy;Speed;ChangeTo;3,42
389242,8;Player;Health;DecreaseTo;70
389242,8;Slider;Health;DecreaseTo;80
389475,3;TextScore;ChangeTo;PRZYZWOICIE
391171,1;Enemy;Speed;ChangeTo;3,45
392182,4;Enemy;DeathBy;Gun
393060,5;Enemy;0;RegularSpawn;AtSpawnPoint;0
393176,4;Enemy;Speed;ChangeTo;3,48
393890,8;Enemy;DeathBy;Gun
395184,8;Enemy;Speed;ChangeTo;3,51
396068,8;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;2
396068,8;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;4
396420;Enemy;DeathBy;Gun
397188,4;Enemy;Speed;ChangeTo;3,539999
399200,1;Enemy;Speed;ChangeTo;3,569999
400246,8;Enemy;DeathBy;Gun
401210,8;Enemy;Speed;ChangeTo;3,599999
403071,8;Enemy;0;RegularSpawn;AtSpawnPoint;1
403071,8;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;2
403071,8;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;1
403204,4;Enemy;DeathBy;Gun
403221,4;Enemy;Speed;ChangeTo;3,629999
405231;Enemy;Speed;ChangeTo;3,659999
405347;Enemy;DeathBy;Gun
407238,1;Enemy;Speed;ChangeTo;3,689999
407917,3;Enemy;DeathBy;Gun
408066,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
409246,2;Enemy;Speed;ChangeTo;3,719999
409246,2;Player;Health;IncreaseTo;80
409246,2;Slider;Health;IncreaseTo;100
410076,1;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;0
410076,1;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;0
411261,1;Enemy;Speed;ChangeTo;3,749999
412974;Enemy;DeathBy;Gun
413073,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
413275,2;Enemy;Speed;ChangeTo;3,779999
415279,4;Enemy;Speed;ChangeTo;3,809999
415295,3;Enemy;DeathBy;Gun
415808,9;TextScore;ChangeTo;WSPANIALE
417070,7;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;5
417070,7;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;5
417285,8;Enemy;Speed;ChangeTo;3,839999
418097,6;Enemy;DeathBy;Gun
419291,2;Enemy;Speed;ChangeTo;3,869999
421305,4;Enemy;Speed;ChangeTo;3,899999
422553,1;Enemy;DeathBy;Gun
423070;Enemy;0;RegularSpawn;AtSpawnPoint;2
423318,9;Enemy;Speed;ChangeTo;3,929999
424068,6;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;3
424068,6;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;0
425322,3;Enemy;Speed;ChangeTo;3,959999
427338;Enemy;Speed;ChangeTo;3,989999
427641,3;Enemy;DeathBy;Gun
428071,6;Enemy;0;RegularSpawn;AtSpawnPoint;2
429247,9;Player;Health;IncreaseTo;90
429348;Enemy;Speed;ChangeTo;4,019999
429794,9;Enemy;DeathBy;Gun
431074,8;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;4
431074,8;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;2
431356,4;Enemy;Speed;ChangeTo;4,049999
433071,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
433363,3;Enemy;Speed;ChangeTo;4,079999
433396,8;Enemy;DeathBy;Gun
434040;Enemy;DeathBy;Gun
435366,5;Enemy;Speed;ChangeTo;4,11
435719,8;Enemy;DeathBy;Gun
437368,7;Enemy;Speed;ChangeTo;4,14
437633,8;Enemy;DeathBy;Gun
438066;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;0
438066;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;3
439304;Enemy;DeathBy;Gun
439370,7;Enemy;Speed;ChangeTo;4,17
439822,8;TextScore;ChangeTo;FANTASTYCZNIE
440370,6;Enemy;DeathBy;Gun
441385,9;Enemy;Speed;ChangeTo;4,2
