1,530546E+15;UnixTime
0;Scene;Load;0
0;BITalino;SamplingFrequency;1000
0;BITalino;BufferSize;2000
0;BITalino;Channels;ECG;EMG;EDA;
0;BITalino;Analogs;A1;A2;A3;
0;BITalino;BaudRate;9600
0;BITalino;Port;COM3
0;BITalino;Parity;None
0;BITalino;DataBits;8
0;BITalino;StopBits;One
6029,937;InputEnter;Name;adam
14429,73;InputEnter;Number;003
14513,03;ButtonClick;Polish
18952,72;ButtonClick;WithoutAffectiveLoop
18969,08;Scene;Load;1
18969,08;BackgroundMusic;Start
20463,64;ButtonClick;Next
20761,44;ButtonClick;Next
20910,54;ButtonClick;Next
21043,96;ButtonClick;Next
21159,04;ButtonClick;Next
21291,98;ButtonClick;Next
23412,38;KeyPress;U
23428,67;Scene;Load;3
25486,78;ButtonClick;Next
25602,38;ButtonClick;Next
25734,86;ButtonClick;Next
25900,53;ButtonClick;Next
27225,87;ButtonClick;Play
30539,2;Player;Starting;Range;100
30539,2;Player;Starting;TimeBetweenBullets;0,2
30539,2;Player;Starting;DamagerPerShot;15
30539,2;Player;Starting;SuperPower;100
30539,2;Player;Starting;Health;100
30539,2;Scene;Load;4
40532,33;Enemy;0;RegularSpawn;AtSpawnPoint;0
45535,46;Enemy;0;RegularSpawn;AtSpawnPoint;1
49378,93;Enemy;DeathBy;Gun
50522,3;Enemy;0;RegularSpawn;AtSpawnPoint;1
53686,27;Enemy;DeathBy;Gun
60527,46;Enemy;0;RegularSpawn;AtSpawnPoint;1
65530,59;Enemy;0;RegularSpawn;AtSpawnPoint;1
69506,97;Enemy;DeathBy;Gun
70533,72;Enemy;0;RegularSpawn;AtSpawnPoint;2
74460,02;Enemy;DeathBy;Gun
76829,05;Enemy;DeathBy;Gun
80532,19;Enemy;0;RegularSpawn;AtSpawnPoint;0
85240,88;Enemy;DeathBy;Gun
85522,38;Enemy;0;RegularSpawn;AtSpawnPoint;0
85555,1;Alert;NonAffectiveSpawn;Activation
90525,3;Enemy;0;RegularSpawn;AtSpawnPoint;2
91668,2;Enemy;DeathBy;Gun
94673,35;Enemy;DeathBy;Gun
97522,84;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;1
100521,5;Enemy;0;RegularSpawn;AtSpawnPoint;0
101482,3;Enemy;DeathBy;Gun
104059;Enemy;DeathBy;Gun
104522,8;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;3
104572,9;TextScore;ChangeTo;KIEPSKO
105533,4;Enemy;0;RegularSpawn;AtSpawnPoint;1
106428,5;Enemy;DeathBy;Gun
110520,3;Enemy;0;RegularSpawn;AtSpawnPoint;1
111534,3;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;1
111584,2;Enemy;DeathBy;Gun
118525,7;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;2
120532,7;Alert;Enemy;SpeedChange
120532,7;Enemy;Speed;ChangeTo;3,03
120532,7;Enemy;0;RegularSpawn;AtSpawnPoint;2
122251,4;Enemy;DeathBy;Gun
122533;Enemy;Speed;ChangeTo;3,06
123758,6;Enemy;DeathBy;Gun
124537,4;Enemy;Speed;ChangeTo;3,09
125531,5;Enemy;0;RegularSpawn;AtSpawnPoint;2
125531,5;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;1
126542;Enemy;Speed;ChangeTo;3,12
126773,8;Enemy;DeathBy;Gun
128546,4;Enemy;Speed;ChangeTo;3,15
129142,9;Enemy;DeathBy;Gun
130524,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
130557,5;Enemy;Speed;ChangeTo;3,18
132529,2;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;0
132562;Enemy;Speed;ChangeTo;3,21
134301,6;Enemy;DeathBy;Gun
134566,7;Enemy;Speed;ChangeTo;3,24
136571,3;Enemy;Speed;ChangeTo;3,27
138582,7;Enemy;Speed;ChangeTo;3,3
139527,2;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;2
140520,9;Enemy;0;RegularSpawn;AtSpawnPoint;1
140587,8;Enemy;Speed;ChangeTo;3,33
141183,9;Enemy;DeathBy;Gun
141829,7;Enemy;DeathBy;Gun
142343,3;TextScore;ChangeTo;PRZYZWOICIE
142592,1;Enemy;Speed;ChangeTo;3,36
144596,3;Enemy;Speed;ChangeTo;3,39
144844,8;Enemy;DeathBy;Gun
145524,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
145543;Alert;NonAffectiveSpawn;Activation
146520,5;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;0
146604,1;Enemy;Speed;ChangeTo;3,42
148611,5;Enemy;Speed;ChangeTo;3,45
149125,1;Enemy;DeathBy;Gun
150533,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
150616,1;Enemy;Speed;ChangeTo;3,48
152620,7;Enemy;Speed;ChangeTo;3,51
153531,8;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;1
153531,8;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;2
154625,3;Enemy;Speed;ChangeTo;3,539999
155586,1;Enemy;DeathBy;Gun
156629,8;Enemy;Speed;ChangeTo;3,569999
157512,5;Enemy;DeathBy;Gun
158639,5;Enemy;Speed;ChangeTo;3,599999
160527,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
160527,8;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;0
160527,8;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;1
160644,4;Enemy;Speed;ChangeTo;3,629999
162649,8;Enemy;Speed;ChangeTo;3,659999
164654,3;Enemy;Speed;ChangeTo;3,689999
165528,1;Enemy;0;RegularSpawn;AtSpawnPoint;2
166654,4;Enemy;Speed;ChangeTo;3,719999
167532,4;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;2
167532,4;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;1
168294,5;Player;Health;DecreaseTo;90
168658,9;Enemy;Speed;ChangeTo;3,749999
169769;Enemy;DeathBy;Gun
170532,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
170665,6;Enemy;Speed;ChangeTo;3,779999
172673,5;Enemy;Speed;ChangeTo;3,809999
174526;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;0
174526;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;1
174675,2;Enemy;Speed;ChangeTo;3,839999
176199,4;Enemy;DeathBy;Gun
176679,6;Enemy;Speed;ChangeTo;3,869999
178353,1;Enemy;DeathBy;Gun
178684,2;Enemy;Speed;ChangeTo;3,899999
180525,2;Enemy;0;RegularSpawn;AtSpawnPoint;0
180690,6;Enemy;Speed;ChangeTo;3,929999
180707,1;Enemy;DeathBy;Gun
181222,2;TextScore;ChangeTo;WSPANIALE
181533,7;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;1
181533,7;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;3
182295,6;Player;Health;DecreaseTo;80
182696,3;Enemy;Speed;ChangeTo;3,959999
183890,2;Player;Health;DecreaseTo;70
183890,2;Slider;Health;DecreaseTo;80
184701,8;Enemy;Speed;ChangeTo;3,989999
185529,9;Enemy;0;RegularSpawn;AtSpawnPoint;1
186708,9;Enemy;DeathBy;Gun
186708,9;Enemy;Speed;ChangeTo;4,019999
188533,4;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;2
188533,4;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;4
188715,7;Enemy;Speed;ChangeTo;4,049999
190522,8;Enemy;0;RegularSpawn;AtSpawnPoint;2
190721,6;Enemy;Speed;ChangeTo;4,079999
192734,7;Enemy;Speed;ChangeTo;4,11
194739,5;Enemy;Speed;ChangeTo;4,14
195468,2;Enemy;DeathBy;Gun
195534,5;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;0
195534,5;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;3
196744;Enemy;Speed;ChangeTo;4,17
198748,4;Enemy;Speed;ChangeTo;4,2
200207,1;Enemy;DeathBy;Gun
200521,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
200754,1;Enemy;Speed;ChangeTo;4,23
202526,4;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;0
202526,4;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;5
202758,4;Enemy;Speed;ChangeTo;4,260001
203222,3;Enemy;DeathBy;Gun
203893;Player;Health;IncreaseTo;80
203893;Slider;Health;IncreaseTo;100
204758,6;Enemy;Speed;ChangeTo;4,290001
205536,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
206762,4;Enemy;Speed;ChangeTo;4,320001
206911,4;Player;Health;DecreaseTo;70
206911,4;Slider;Health;DecreaseTo;80
208509,7;Enemy;DeathBy;Gun
208774,9;Enemy;Speed;ChangeTo;4,350001
209520,8;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;1
209520,8;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;4
210531,7;Enemy;0;RegularSpawn;AtSpawnPoint;2
210780,2;Enemy;Speed;ChangeTo;4,380002
211095,4;Enemy;DeathBy;Gun
212784,9;Enemy;Speed;ChangeTo;4,410002
214793,5;Enemy;Speed;ChangeTo;4,440002
216535,9;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;1
216535,9;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;1
216800,6;Enemy;Speed;ChangeTo;4,470002
218792,5;Enemy;DeathBy;Gun
218809;Enemy;Speed;ChangeTo;4,500002
218809;Player;Health;DecreaseTo;60
220530,5;Enemy;0;RegularSpawn;AtSpawnPoint;1
220817,6;Enemy;Speed;ChangeTo;4,530003
221338,7;Enemy;DeathBy;Gun
221748,6;Enemy;DeathBy;Gun
222263,7;TextScore;ChangeTo;FANTASTYCZNIE
