HRCalibrated;91,69159
HRMax;106,5223
HRMin;76,71243
EMGCalibrated;0,005000295
EMGMax;0,1107405
EMGMin;0,004784457
EDACalibrated;0,02422045
EDAMax;0,03124651
EDAMin;0,01907545
