HRCalibrated;70,42127
HRMax;80,89535
HRMin;62,51407
EMGCalibrated;0,007596597
EMGMax;0,4153329
EMGMin;0,004648094
EDACalibrated;0,2508714
EDAMax;0,2508714
EDAMin;0,2508714
