time;ecg;eda;ecg_p;
0;500;153;-0,0003039342;
1;503;153;-0,0002279506;
2;502;153;-0,0002532784;
3;503;153;-0,0002279506;
4;503;153;-0,0002279506;
5;504;153;-0,0002026228;
6;504;153;-0,0002026228;
7;503;152;-0,0002279506;
8;501;152;-0,0002786063;
9;502;152;-0,0002532784;
10;503;153;-0,0002279506;
11;503;153;-0,0002279506;
12;505;154;-0,0001772949;
13;505;153;-0,0001772949;
14;508;154;-0,0001013114;
15;509;153;-7,598354E-05;
16;512;153;0;
17;512;153;0;
18;514;153;5,065569E-05;
19;515;153;7,598354E-05;
20;515;153;7,598354E-05;
21;515;152;7,598354E-05;
22;515;152;7,598354E-05;
23;515;152;7,598354E-05;
24;517;152;0,0001266392;
25;518;152;0,0001519671;
26;518;153;0,0001519671;
27;519;153;0,0001772949;
28;518;154;0,0001519671;
29;518;154;0,0001519671;
30;518;153;0,0001519671;
31;518;154;0,0001519671;
32;515;153;7,598354E-05;
33;517;153;0,0001266392;
34;519;153;0,0001772949;
35;519;153;0,0001772949;
36;518;153;0,0001519671;
37;516;152;0,0001013114;
38;517;152;0,0001266392;
39;517;152;0,0001266392;
40;516;152;0,0001013114;
41;518;152;0,0001519671;
42;519;152;0,0001772949;
43;519;152;0,0001772949;
44;519;153;0,0001772949;
45;521;153;0,0002279506;
46;521;154;0,0002279506;
47;519;153;0,0001772949;
48;520;153;0,0002026228;
49;521;153;0,0002279506;
50;521;153;0,0002279506;
51;523;154;0,0002786063;
52;525;153;0,000329262;
53;526;153;0,0003545898;
54;528;153;0,0004052455;
55;527;153;0,0003799177;
56;526;153;0,0003545898;
57;525;152;0,000329262;
58;525;152;0,000329262;
59;526;152;0,0003545898;
60;527;152;0,0003799177;
61;526;152;0,0003545898;
62;526;152;0,0003545898;
63;525;153;0,000329262;
64;526;154;0,0003545898;
65;525;153;0,000329262;
66;526;153;0,0003545898;
67;527;153;0,0003799177;
68;529;153;0,0004305734;
69;530;153;0,0004559012;
70;531;153;0,000481229;
71;532;153;0,0005065569;
72;532;152;0,0005065569;
73;534;152;0,0005572126;
74;535;152;0,0005825404;
75;534;152;0,0005572126;
76;535;152;0,0005825404;
77;534;152;0,0005572126;
78;533;153;0,0005318847;
79;535;153;0,0005825404;
80;535;153;0,0005825404;
81;535;153;0,0005825404;
82;534;153;0,0005572126;
83;534;153;0,0005572126;
84;536;153;0,0006078683;
85;536;152;0,0006078683;
86;535;152;0,0005825404;
87;534;152;0,0005572126;
88;535;152;0,0005825404;
89;536;152;0,0006078683;
90;536;152;0,0006078683;
91;536;152;0,0006078683;
92;536;153;0,0006078683;
93;536;153;0,0006078683;
94;537;153;0,0006331961;
95;536;153;0,0006078683;
96;537;153;0,0006331961;
97;538;153;0,000658524;
98;538;153;0,000658524;
99;538;152;0,000658524;
100;539;152;0,0006838518;
101;539;152;0,0006838518;
102;540;152;0,0007091797;
103;539;152;0,0006838518;
104;539;153;0,0006838518;
105;537;153;0,0006331961;
106;536;153;0,0006078683;
107;537;153;0,0006331961;
108;539;153;0,0006838518;
109;539;153;0,0006838518;
110;538;153;0,000658524;
111;539;153;0,0006838518;
112;539;153;0,0006838518;
113;539;152;0,0006838518;
114;539;152;0,0006838518;
115;538;152;0,000658524;
116;538;152;0,000658524;
117;537;152;0,0006331961;
118;536;152;0,0006078683;
119;537;153;0,0006331961;
120;537;153;0,0006331961;
121;539;153;0,0006838518;
122;540;153;0,0007091797;
123;538;153;0,000658524;
124;536;153;0,0006078683;
125;536;153;0,0006078683;
126;536;153;0,0006078683;
127;536;153;0,0006078683;
128;536;153;0,0006078683;
129;536;152;0,0006078683;
130;532;152;0,0005065569;
131;532;152;0,0005065569;
132;534;152;0,0005572126;
133;533;152;0,0005318847;
134;532;152;0,0005065569;
135;531;152;0,000481229;
136;530;152;0,0004559012;
137;531;152;0,000481229;
138;531;153;0,000481229;
139;532;153;0,0005065569;
140;532;153;0,0005065569;
141;532;153;0,0005065569;
142;533;153;0,0005318847;
143;534;153;0,0005572126;
144;534;152;0,0005572126;
145;533;152;0,0005318847;
146;535;152;0,0005825404;
147;536;152;0,0006078683;
148;538;152;0,000658524;
149;538;152;0,000658524;
150;539;152;0,0006838518;
151;539;153;0,0006838518;
152;537;153;0,0006331961;
153;537;153;0,0006331961;
154;539;153;0,0006838518;
155;539;153;0,0006838518;
156;539;153;0,0006838518;
157;541;153;0,0007345075;
158;541;153;0,0007345075;
159;542;153;0,0007598354;
160;542;153;0,0007598354;
161;544;153;0,000810491;
162;547;153;0,0008864746;
163;550;153;0,0009624581;
164;551;153;0,000987786;
165;551;152;0,000987786;
166;551;152;0,000987786;
167;551;152;0,000987786;
168;550;152;0,0009624581;
169;550;152;0,0009624581;
170;549;152;0,0009371302;
171;549;153;0,0009371302;
172;549;153;0,0009371302;
173;550;153;0,0009624581;
174;551;153;0,000987786;
175;551;153;0,000987786;
176;553;153;0,001038442;
177;554;153;0,001063769;
178;553;153;0,001038442;
179;554;153;0,001063769;
180;554;153;0,001063769;
181;555;152;0,001089097;
182;556;152;0,001114425;
183;556;152;0,001114425;
184;556;152;0,001114425;
185;556;152;0,001114425;
186;556;152;0,001114425;
187;557;153;0,001139753;
188;558;153;0,001165081;
189;558;153;0,001165081;
190;557;153;0,001139753;
191;554;153;0,001063769;
192;552;153;0,001013114;
193;552;153;0,001013114;
194;554;152;0,001063769;
195;553;152;0,001038442;
196;553;152;0,001038442;
197;553;152;0,001038442;
198;556;152;0,001114425;
199;560;152;0,001215737;
200;560;152;0,001215737;
201;562;152;0,001266392;
202;563;153;0,00129172;
203;562;153;0,001266392;
204;564;153;0,001317048;
205;565;153;0,001342376;
206;566;153;0,001367704;
207;566;153;0,001367704;
208;567;153;0,001393031;
209;568;152;0,001418359;
210;569;152;0,001443687;
211;571;152;0,001494343;
212;570;152;0,001469015;
213;569;152;0,001443687;
214;569;152;0,001443687;
215;568;153;0,001418359;
216;567;153;0,001393031;
217;565;153;0,001342376;
218;564;153;0,001317048;
219;564;153;0,001317048;
220;563;153;0,00129172;
221;563;153;0,00129172;
222;563;152;0,00129172;
223;560;152;0,001215737;
224;559;152;0,001190409;
225;557;152;0,001139753;
226;556;152;0,001114425;
227;555;152;0,001089097;
228;555;152;0,001089097;
229;556;152;0,001114425;
230;557;152;0,001139753;
231;558;152;0,001165081;
232;558;152;0,001165081;
233;557;153;0,001139753;
234;557;153;0,001139753;
235;557;153;0,001139753;
236;557;153;0,001139753;
237;556;153;0,001114425;
238;556;153;0,001114425;
239;552;153;0,001013114;
240;551;153;0,000987786;
241;551;153;0,000987786;
242;549;153;0,0009371302;
243;547;152;0,0008864746;
244;547;152;0,0008864746;
245;547;152;0,0008864746;
246;546;152;0,0008611467;
247;544;152;0,000810491;
248;543;152;0,0007851632;
249;543;152;0,0007851632;
250;541;152;0,0007345075;
251;540;152;0,0007091797;
252;538;152;0,000658524;
253;537;153;0,0006331961;
254;536;153;0,0006078683;
255;534;153;0,0005572126;
256;533;153;0,0005318847;
257;532;153;0,0005065569;
258;531;153;0,000481229;
259;530;153;0,0004559012;
260;528;152;0,0004052455;
261;527;152;0,0003799177;
262;527;152;0,0003799177;
263;526;152;0,0003545898;
264;526;152;0,0003545898;
265;528;152;0,0004052455;
266;529;152;0,0004305734;
267;530;152;0,0004559012;
268;529;152;0,0004305734;
269;531;153;0,000481229;
270;529;153;0,0004305734;
271;529;153;0,0004305734;
272;529;153;0,0004305734;
273;529;153;0,0004305734;
274;531;153;0,000481229;
275;530;153;0,0004559012;
276;531;153;0,000481229;
277;532;152;0,0005065569;
278;533;152;0,0005318847;
279;533;152;0,0005318847;
280;531;152;0,000481229;
281;531;152;0,000481229;
282;532;152;0,0005065569;
283;532;152;0,0005065569;
284;534;153;0,0005572126;
285;534;153;0,0005572126;
286;532;153;0,0005065569;
287;532;153;0,0005065569;
288;531;153;0,000481229;
289;531;153;0,000481229;
290;529;153;0,0004305734;
291;529;153;0,0004305734;
292;529;153;0,0004305734;
293;529;152;0,0004305734;
294;531;152;0,000481229;
295;531;152;0,000481229;
296;531;152;0,000481229;
297;532;152;0,0005065569;
298;532;152;0,0005065569;
299;532;152;0,0005065569;
300;531;152;0,000481229;
301;532;152;0,0005065569;
302;532;152;0,0005065569;
303;532;152;0,0005065569;
304;532;153;0,0005065569;
305;531;153;0,000481229;
306;530;153;0,0004559012;
307;530;153;0,0004559012;
308;531;153;0,000481229;
309;532;153;0,0005065569;
310;531;153;0,000481229;
311;531;152;0,000481229;
312;530;152;0,0004559012;
313;527;152;0,0003799177;
314;527;152;0,0003799177;
315;526;151;0,0003545898;
316;526;152;0,0003545898;
317;527;152;0,0003799177;
318;528;152;0,0004052455;
319;529;153;0,0004305734;
320;529;153;0,0004305734;
321;529;153;0,0004305734;
322;529;153;0,0004305734;
323;531;152;0,000481229;
324;532;152;0,0005065569;
325;534;152;0,0005572126;
326;535;152;0,0005825404;
327;536;152;0,0006078683;
328;536;153;0,0006078683;
329;536;153;0,0006078683;
330;535;153;0,0005825404;
331;534;153;0,0005572126;
332;534;153;0,0005572126;
333;533;152;0,0005318847;
334;531;152;0,000481229;
335;528;152;0,0004052455;
336;527;151;0,0003799177;
337;528;151;0,0004052455;
338;528;152;0,0004052455;
339;529;152;0,0004305734;
340;529;153;0,0004305734;
