76632,07;0,03363432
76648,75;0,03363431
76665,27;0,03363431
76681,77;0,03363375
76698,47;0,0336322
76714,91;0,03363093
76731,48;0,03363051
76754,95;0,0336295
76771,52;0,03362993
76788,15;0,03363092
76804,66;0,03363262
76821,22;0,03363476
76837,87;0,03363503
76854,35;0,03363474
76871,05;0,03363559
76887,49;0,03363559
76911,97;0,03363731
76928,55;0,03363745
76945,44;0,03363859
76961,67;0,03363958
76978,24;0,03364029
76999,87;0,03364215
77012,35;0,03364372
77029,3;0,03364529
77045,68;0,03364969
77065,53;0,0336544
77082,1;0,03365668
77098,67;0,03365668
77115,23;0,03366425
77132,26;0,03366609
77148,42;0,03366795
77164,93;0,03367036
77181,57;0,03367293
77198,07;0,03367778
77218,63;0,03368105
77235,2;0,03368334
77251,77;0,03368834
77268,34;0,03368991
77284,91;0,03369019
77301,47;0,03369176
77318,03;0,03369348
77334,6;0,03369605
77351,75;0,03369947
77374,22;0,03369933
77390,79;0,03370103
77407,76;0,03370146
77423,93;0,03370061
77440,5;0,03370031
77457,06;0,03370089
77473,63;0,03370146
77490,2;0,03370247
77506,76;0,03370247
77527,31;0,0337046
77543,88;0,03370603
77560,91;0,0337049
77577,02;0,0337049
77593,59;0,0337042
77610,16;0,03370264
77626,72;0,03370221
77643,52;0,03370066
77660,36;0,0336998
77683,04;0,03369725
77699,76;0,03369725
77716,89;0,03369597
77735,19;0,03369597
77751,76;0,03369099
77768,32;0,03368927
77784,89;0,0336877
77801,45;0,03368727
77818,03;0,03368699
77840,47;0,03368599
77857,23;0,03368399
77873,61;0,03368413
77890,38;0,03368384
77906,74;0,03368427
77923,55;0,03368356
77939,93;0,03368356
77956,75;0,03368356
77973,15;0,03368356
77999,24;0,03368957
78016,27;0,03369357
78032,38;0,03369557
78048,95;0,03369686
78065,52;0,03370072
78082,09;0,03370358
78099,1;0,03370486
78115,97;0,03370716
78131,78;0,03370716
78151,98;0,03371336
78168,55;0,03371336
78185,32;0,03371752
78201,69;0,03372067
78218,26;0,0337284
78234,92;0,0337284
78251,71;0,0337284
78268,04;0,03374711
78284,63;0,0337528
78307,55;0,0337528
78324,42;0,0337528
78341,12;0,03376163
78357,26;0,03377717
78373,83;0,03379638
78390,39;0,03380667
78406,95;0,03380667
78423,61;0,03381623
78440,24;0,03382752
78470,3;0,0338365
78486,87;0,0338432
78503,43;0,03384664
78520,09;0,03384978
78536,57;0,03385006
78553,13;0,03386216
78569,71;0,03386216
78586,27;0,03386216
78602,84;0,03386602
78625,84;0,03388431
78642,41;0,0339178
78642,41;0,03393465
78662,41;0,03394055
78679,86;0,0339407
78695,75;0,03394534
78712,16;0,03395316
78728,68;0,03395764
78745,63;0,03396009
78761,91;0,03396183
78778,38;0,03396427
78794,95;0,03397194
78817,52;0,0339795
78834,09;0,03398298
78850,76;0,03398879
78867,22;0,03399386
78883,92;0,03399386
78900,35;0,03400041
78917,15;0,03400842
78933,48;0,03401104
78950,36;0,03401438
78973,69;0,03401614
78991,02;0,03402285
79006,82;0,03402796
79023,39;0,03403074
79039,95;0,03403689
79056,52;0,03404377
79073,09;0,03404611
79089,77;0,03404611
79106,48;0,03404755
79129,18;0,03404856
79145,8;0,03404857
79162,32;0,03404886
79178,88;0,03404886
79195,45;0,03404886
79212,02;0,034049
79228,59;0,03404814
79245,16;0,03404814
79262,11;0,03404771
79284,81;0,03404699
79301,7;0,03404699
79318,33;0,03404685
79334,52;0,03404843
79351,76;0,03404943
79367,66;0,03404943
79384,23;0,03405229
79402,36;0,03405286
79418,93;0,03405515
79441,22;0,03405658
79458,23;0,03405658
79474,37;0,03405773
79490,92;0,03405846
79507,52;0,03405961
79524,5;0,03405961
79540,79;0,03406134
79557,19;0,03406134
79573,75;0,03406134
79597,27;0,0340635
79613,84;0,03406479
79630,91;0,03406479
79646,98;0,03406855
79663,55;0,03407043
79680,13;0,03407043
79696,68;0,03407216
79713,39;0,03407216
79730,26;0,03407216
79750,59;0,03407216
79767,16;0,03407216
79783,73;0,03407216
79800,3;0,03407388
79816,91;0,03408192
79833,44;0,03408192
79850;0,0340897
79867,02;0,0340897
79883,13;0,0340897
79907,41;0,03409694
79923,98;0,03409694
79940,55;0,03409694
79957,11;0,03410517
79973,68;0,03410517
79990,24;0,03410517
80006,81;0,03410517
80023,38;0,0341179
80039,95;0,03413291
80063,25;0,03413291
80079,82;0,03413291
80096,72;0,03413291
80113,13;0,03413291
80129,52;0,03413291
80146,27;0,034139
80162,65;0,0341419
80179,22;0,0341419
80196,23;0,0341419
80219,82;0,03414392
80236,39;0,03417066
80253,14;0,0341874
80269,53;0,03419465
80286,09;0,03419465
80303,04;0,03419768
80319,23;0,03420088
80336,34;0,03420088
80352,42;0,03420088
80372,21;0,03420088
80388,79;0,03420088
80405,34;0,03420088
80421,91;0,03420131
80438,57;0,03421096
80455,04;0,03421833
80471,92;0,03421833
80490,02;0,03421994
80506,66;0,03422239
80527,32;0,03422195
80544,01;0,03422297
80560,45;0,03422297
80577,02;0,03422297
80594,14;0,03422297
80610,16;0,03422311
80626,73;0,03422311
80643,29;0,03422311
80659,85;0,03422311
80676,55;0,03422311
80698,84;0,03422326
80715,41;0,03422325
80732,24;0,03422325
80749,45;0,03422601
80765,12;0,03422542
80781,99;0,03422528
80798,29;0,03422587
80814,95;0,03422411
80831,67;0,03422411
80853,63;0,03422411
80870,21;0,03422353
80886,77;0,03422412
80904,08;0,03422499
80920,41;0,03423099
80936,46;0,03423966
80953,03;0,03424348
80969,59;0,03424702
80986,16;0,03425114
81021,3;0,03425334
81037,97;0,03425525
81054,45;0,03425732
81071;0,03425732
81088,06;0,03425908
81104,13;0,03426364
81120,8;0,03426893
81137,26;0,03426938
81163,02;0,03427204
81179,59;0,03427337
81196,16;0,03427397
81212,73;0,03427323
81229,29;0,03427352
81245,86;0,03427175
81262,42;0,03426763
81279,17;0,03426498
81295,55;0,03425908
81318,3;0,03425908
81334,88;0,03426274
81351,44;0,03426753
81368,03;0,03427056
81384,88;0,03426756
81401,15;0,03426113
81417,71;0,03425783
81434,27;0,03425683
81450,84;0,03425597
81471,52;0,03425496
81488,09;0,03425454
81504,66;0,03425454
81521,23;0,03425353
81537,78;0,03425353
81555,27;0,03425353
81572,57;0,03425179
81587,59;0,03424775
81604,05;0,03424818
81626,42;0,03424818
81643,24;0,03424818
81660,13;0,03424818
81676,24;0,03424818
81692,78;0,03424472
81709,25;0,03424327
81725,85;0,03424298
81742,4;0,03424169
81759,42;0,03424169
81780,17;0,03424169
81796,74;0,03424169
81813,31;0,03424009
81829,88;0,03424009
81846,66;0,03424009
81863,06;0,03424009
81879,65;0,03424009
81896,15;0,03423908
81912,92;0,03423908
81940,93;0,03423908
81957,51;0,03423691
81974,07;0,03423749
81990,77;0,03423414
82007,22;0,03422993
82023,77;0,03422978
82040,37;0,03422789
82057,23;0,03422789
82073,47;0,03422789
82096,55;0,03422556
82113,12;0,03422526
82129,69;0,03422074
82146,27;0,03422074
82162,82;0,03422074
82179,38;0,03422074
82196,12;0,03422074
82212,52;0,03421635
82229,09;0,03421635
82249,63;0,03421635
82266,2;0,03421358
82282,77;0,03421328
82299,33;0,03421328
82315,91;0,03421328
82332,64;0,03421328
82349,94;0,03420889
82365,77;0,03420715
82382,28;0,03420422
82404,93;0,03419791
82421,5;0,03419791
82438,06;0,03419791
82454,63;0,03419791
82471,2;0,03419188
82487,77;0,03419188
82504,44;0,03418557
82520,9;0,03417986
82537,75;0,03417986
82560,27;0,03417605
82576,83;0,03417605
82593,41;0,03417269
82609,96;0,03417166
82626,86;0,03417166
82643,56;0,03417194
82660,48;0,03417194
82676,42;0,03417327
82693,29;0,03417415
82716,95;0,03417632
82735,95;0,03417749
82750,08;0,03418301
82766,67;0,03418563
82783,24;0,03418971
82799,99;0,0341916
82816,34;0,0341916
82832,91;0,03419453
82849,48;0,03419821
82872,93;0,03419952
82889,5;0,03419998
82906,07;0,03419998
82922,64;0,03419998
82939,44;0,03419998
82955,8;0,03419998
82972,34;0,03420084
82988,9;0,03420144
83005,47;0,03420144
83029,7;0,03420144
83046,66;0,03420144
83062,85;0,03420348
83079,8;0,03420246
83096,67;0,03420599
83112,53;0,03420819
83129,38;0,0342114
83145,67;0,03421274
83162,25;0,03421229
83187,17;0,03421391
83203,78;0,03421362
83220,29;0,03421037
83236,85;0,0342086
83256,63;0,03420755
83270;0,03420653
83286,56;0,03420639
83303,13;0,03420907
83320,06;0,03421237
83343,73;0,03421461
83360,75;0,03421565
83376,87;0,03421259
83393,43;0,03420997
83410,57;0,03420704
83427,05;0,03420603
83443,13;0,03420337
83460,15;0,03420322
83476,27;0,03420205
83500,09;0,03420336
83516,66;0,03420336
83534,23;0,03420336
83550,24;0,0342064
83566,35;0,03420784
83582,91;0,03421329
83599,8;0,03421329
83616,05;0,03422477
83632,64;0,03423068
83655,2;0,03423456
83672,55;0,03423716
83689,46;0,03423876
83706,31;0,03423976
83722,59;0,03424193
83739,16;0,03424498
83755,73;0,03424615
83772,37;0,03424788
83788,87;0,03425166
83810,07;0,03425982
83826,65;0,03426568
83843,21;0,03426878
83860,03;0,03426979
83876,34;0,03426979
83892,91;0,03426848
83909,48;0,03426789
83926,49;0,03426776
83943,38;0,03426572
83967,91;0,03426325
83984,52;0,03426136
84001,05;0,03425772
84017,61;0,03425772
84034,17;0,03425362
84050,74;0,03425289
84067,3;0,03425156
84083,87;0,03424966
84100,44;0,03424863
84125,66;0,03424819
84142,25;0,03424731
84158,79;0,03424701
84175,47;0,03424701
84192,97;0,03424672
84209,54;0,03424672
84226,13;0,03424687
84242,94;0,03424687
84259,3;0,03424878
84284,88;0,03424539
84301,55;0,03424466
84318,02;0,03424452
84334,58;0,03424496
84351,16;0,03424525
84367,71;0,03424495
84384,72;0,03424495
84400,89;0,03424466
84417,41;0,03424437
84441,02;0,03424364
84457,59;0,03424203
84474,34;0,03424114
84490,78;0,0342407
84507,3;0,03423953
84523,86;0,03423909
84540,74;0,03423791
84557,18;0,03423689
84574,06;0,03423674
84596,75;0,03423587
84613,33;0,0342363
84630,16;0,03423557
84646,45;0,03423557
84663,03;0,03423572
84679,62;0,03423586
84696,15;0,03423424
84712,83;0,03423453
84729,3;0,03423025
84751,67;0,03422684
84768,74;0,03422535
84785,11;0,03422076
84801,57;0,03421871
84818,63;0,03421722
84834,52;0,03421663
84851,07;0,03421663
84868,02;0,03421486
84884,2;0,03421486
84908,2;0,03420764
84924,95;0,03420764
84942,62;0,03420277
84959,19;0,03419985
84975,75;0,03419985
84992,63;0,03419942
85008,89;0,03419971
85025,88;0,03419841
85042,73;0,03419797
85065,64;0,03419797
85082,39;0,03419811
85098,78;0,03419623
85115,34;0,03419667
85131,91;0,03419667
85148,48;0,03419667
85165,2;0,03419667
85181,61;0,03419667
85198,94;0,03419667
85221,63;0,03419623
85238,2;0,03419623
85254,76;0,03419637
85271,35;0,03419872
85287,9;0,03420122
85305,08;0,03420475
85321,03;0,03420785
85337,6;0,03421136
85354,24;0,03421516
85380,25;0,03422595
85396,97;0,03422769
85413,77;0,0342271
85429,96;0,03422594
85446,52;0,03422536
85463,09;0,03422507
85480;0,0342239
85496,23;0,0342239
85512,8;0,03422276
85535,85;0,03422144
85552,42;0,03421769
85568,99;0,03421609
85585,55;0,03421494
85602,12;0,03421494
85618,69;0,0342132
85639,36;0,03421189
85651,82;0,03420927
85668,44;0,03420797
85691,49;0,03420373
85708,08;0,03420373
85724,63;0,03419995
85741,64;0,03419686
85757,76;0,03419598
85774,33;0,03419554
85790,89;0,03419612
85807,45;0,03419701
85824,45;0,03419715
85846,84;0,0341973
85863,41;0,03419803
85879,98;0,03419818
85896,67;0,03420053
85913,12;0,0342039
85929,68;0,03420565
85946,37;0,0342071
85963,02;0,03420973
85979,55;0,03420973
86000,68;0,03420973
86017,58;0,0342112
86033,81;0,03421409
86050,38;0,03421657
86066,95;0,03421759
86083,88;0,03421803
86100,25;0,03421803
86117,11;0,03421861
86133,22;0,03421861
86156,92;0,03421817
86173,57;0,03421817
86190,05;0,03421802
86206,62;0,03421861
86223,18;0,03421817
86239,75;0,0342189
86256,32;0,03421949
86273,22;0,03421949
86289,59;0,03422023
86314,16;0,03422052
86330,72;0,03422037
86348,13;0,03421874
86365,71;0,03421802
86382,27;0,03421683
86398,84;0,03421521
86415,41;0,03421493
86431,98;0,03421463
86448,54;0,03421403
86469,88;0,03421492
86486,45;0,03421522
86503,32;0,03421522
86547,3;0,03421757
86563,99;0,03421815
86580,47;0,03421816
86597;0,03421801
86613,56;0,0342183
86635,41;0,03421728
86651,98;0,03421728
86668,66;0,03421728
86685,13;0,03421669
86701,68;0,03421669
86718,25;0,03421669
86734,82;0,0342155
86751,38;0,03421506
86767,95;0,03421623
86790,5;0,03421697
86807,8;0,03421697
86823,63;0,03421755
86840,2;0,03422035
86856,77;0,03422092
86873,64;0,03422094
86889,9;0,03422094
86906,66;0,0342195
86923,03;0,03421776
86944,62;0,03421718
86961,35;0,03421718
86977,75;0,03421761
86994,54;0,03421761
87010,89;0,03421747
87027,49;0,03421747
87044,28;0,03421674
87060,68;0,03421674
87077,16;0,03421674
87099,64;0,03421674
87116,21;0,03421674
87133,5;0,03421674
87149,34;0,03421674
87166,2;0,03421674
87182,48;0,03421674
87201;0,03421674
87217,57;0,0342166
87234,13;0,03421689
87258,45;0,03421689
87275,31;0,03421689
87291,59;0,03421689
87309,08;0,03421544
87325,91;0,03421544
87342,28;0,03421544
87358,77;0,03421544
87375,34;0,03421689
87391,91;0,0342166
87416,12;0,03421501
87432,68;0,03421501
87449,41;0,03421501
87465,81;0,03421501
87482,64;0,03421501
87498,95;0,03421486
87515,88;0,03421486
87532,24;0,03421558
87548,65;0,03421427
87571,52;0,03421254
87588,3;0,03420991
87604,67;0,03420408
87621,52;0,0342
87637,9;0,03419549
87654,36;0,0341911
87671,13;0,03418585
87688,03;0,03417422
87704,05;0,0341627
87726,55;0,03415232
87743,11;0,03414901
87759,95;0,03414987
87776,31;0,03415753
87792,81;0,03416304
87809,66;0,03416435
87827,21;0,0341642
87843,79;0,0341655
87860,34;0,03416096
87882,55;0,03415585
87899,12;0,03415395
87915,77;0,03415277
87933,14;0,03415056
87949,14;0,034151
87965,38;0,03415101
87981,95;0,03415101
87998,52;0,03415101
88015,5;0,03415189
88039,33;0,03415482
88055,9;0,03415555
88072,46;0,03415556
88089,03;0,03415703
88105,6;0,03415704
88122,19;0,03415704
88139,41;0,03415688
88155,3;0,03415718
88171,87;0,03415718
88197,7;0,0341566
88214,36;0,03415689
88230,84;0,03415719
88247,57;0,03415719
88263,97;0,03415719
88280,55;0,03415732
88297,13;0,03415718
88314,49;0,03415733
88330,24;0,03415688
88357,71;0,03415586
88374,52;0,03414496
88391,38;0,03413024
88407,41;0,03412383
88424,05;0,03409942
88440,96;0,0340737
88457,12;0,0340554
88473,69;0,0340554
88490,45;0,0340554
88512,29;0,03403984
88528,88;0,0340191
88545,42;0,03401097
88561,99;0,03392783
88578,56;0,03383599
88595,13;0,03377341
88612,09;0,03377046
88628,26;0,03373972
88644,82;0,03370908
88666,24;0,03370908
88682,81;0,03367386
88699,38;0,03367386
88716,28;0,03367386
88732,66;0,03363641
88749,09;0,03360859
88765,69;0,03357153
88782,22;0,03354118
88798,94;0,03347709
88821,19;0,0334108
88838,38;0,0333491
88854,59;0,03328879
88871,51;0,03325682
88887,47;0,03321096
88904,03;0,0331613
88920,59;0,0331613
88937,17;0,0331613
88953,73;0,03309906
88975,53;0,03309906
88992,1;0,03309906
89008,66;0,03306677
89025,23;0,0330517
89042,02;0,03300908
89058,42;0,03297956
89074,94;0,03292267
89091,5;0,03287133
89108,26;0,03284713
89131,89;0,03279434
89148,71;0,0327426
89165,21;0,03269386
89181,6;0,03269386
89198,16;0,03266803
89214,79;0,03264519
89231,29;0,03259537
89247,87;0,03254838
89264,43;0,03249972
89287,09;0,03245271
89303,66;0,0324083
89320,47;0,0324083
89336,8;0,0324083
89354,19;0,0324083
89369,93;0,0323506
89391,3;0,03229766
89408,23;0,03217299
89424,59;0,03212713
89450,77;0,03203535
89467,34;0,03200567
89483,9;0,03200567
89500,48;0,03196942
89517,04;0,03194904
89533,6;0,03190775
89550,35;0,03186926
89566,75;0,03177462
89583,33;0,03173016
89608,85;0,03158394
89625,42;0,03148575
89641,98;0,03139265
89658,77;0,03130782
89675,12;0,03122084
89691,68;0,03114406
89708,25;0,0311243
89724,81;0,03108419
89741,38;0,03106259
89761,8;0,03102098
89779,29;0,03098226
89794,93;0,03098226
89811,55;0,03092485
89828,06;0,03089742
89844,75;0,0308685
89863,27;0,03085145
89880,13;0,03083371
89896,41;0,03079895
89918,76;0,03074261
89935,33;0,03070782
89951,89;0,03068903
89968,89;0,03068903
89985,34;0,03067289
90001,59;0,03065445
90018,48;0,03061938
90034,72;0,03058241
90051,29;0,03058241
90072,82;0,03056336
90089,45;0,03056336
90105,96;0,03054586
90122,53;0,03054586
90139,09;0,03054586
90155,94;0,03051119
90172,45;0,03051119
90188,8;0,03047633
90205,36;0,03044042
90231,33;0,03042339
90247,91;0,03041993
90265,05;0,0304045
90281,05;0,03038786
90297,75;0,03038786
90314,18;0,03038786
90330,75;0,03038615
90347,39;0,03038615
90363,87;0,03036793
90389,08;0,03036793
90405,64;0,03035128
