1,530546E+15;UnixTime
442148,6;Enemy;DeathBy;Gun
442447,2;Enemy;Speed;ChangeTo;2,206181
444451,3;Enemy;Speed;ChangeTo;2,21856
445163,7;Enemy;0;RegularSpawn;AtSpawnPoint;2
445329,4;AffectiveSpawn;SpawnMax;SetTo;2
445809,9;Enemy;DeathBy;Gun
446456;Enemy;Speed;ChangeTo;2,211271
447517,3;Enemy;DeathBy;Gun
448163,6;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
448163,6;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
448461,9;Enemy;Speed;ChangeTo;2,270324
449881;Enemy;DeathBy;Gun
450162,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
450344,8;AffectiveSpawn;SpawnMax;SetTo;2
450394,7;TextScore;ChangeTo;FANTASTYCZNIE
450477,4;Enemy;Speed;ChangeTo;4,237743
452487,6;Enemy;Speed;ChangeTo;6,763043
452587,9;Enemy;DeathBy;Gun
452802,8;Player;Health;DecreaseTo;40
453434;Enemy;DeathBy;Gun
454496,3;Enemy;Speed;ChangeTo;6,865055
455175,3;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
455175,3;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
455357,5;AffectiveSpawn;SpawnMax;SetTo;5
456501,4;Enemy;Speed;ChangeTo;6,823656
458262;Player;Health;DecreaseTo;30
458262;Slider;Health;DecreaseTo;40
458514;Enemy;Speed;ChangeTo;6,617573
459167;Player;Health;DecreaseTo;20
460165,1;Enemy;0;RegularSpawn;AtSpawnPoint;2
460363,9;AffectiveSpawn;SpawnMax;SetTo;5
460529,8;Enemy;Speed;ChangeTo;6,438512
462162,4;Enemy;1;AffectiveSpawn;AtSpawnPoint;4
462162,4;Enemy;1;AffectiveSpawn;AtSpawnPoint;4
462532,4;Enemy;Speed;ChangeTo;6,236525
464537,4;Enemy;Speed;ChangeTo;6,047752
464935,3;Enemy;DeathBy;Gun
465174,6;Enemy;0;RegularSpawn;AtSpawnPoint;2
465373,4;AffectiveSpawn;SpawnMax;SetTo;2
466549,6;Enemy;Speed;ChangeTo;5,55363
467860;Enemy;DeathBy;Gun
468560,8;Enemy;Speed;ChangeTo;5,22969
469157,2;Enemy;DeathBy;Gun
469173,8;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
469173,8;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
469789,1;Enemy;DeathBy;Gun
470171,7;Enemy;0;RegularSpawn;AtSpawnPoint;2
470387,1;AffectiveSpawn;SpawnMax;SetTo;5
470569,4;Enemy;Speed;ChangeTo;4,746891
471905,3;Enemy;DeathBy;Gun
472572,6;Enemy;Speed;ChangeTo;4,110263
474572,9;Enemy;Speed;ChangeTo;3,55663
474904,5;Enemy;DeathBy;Gun
475402,7;AffectiveSpawn;SpawnMax;SetTo;2
476169;Enemy;2;AffectiveSpawn;AtSpawnPoint;1
476169;Enemy;2;AffectiveSpawn;AtSpawnPoint;0
476401;Enemy;DeathBy;Gun
476583,7;Enemy;Speed;ChangeTo;3,033133
476918,8;Enemy;DeathBy;LevelEnd
476918,8;Enemy;DeathBy;LevelEnd
476918,8;Enemy;DeathBy;LevelEnd
476918,8;Enemy;DeathBy;LevelEnd
476918,8;Enemy;DeathBy;LevelEnd
476918,8;Enemy;DeathBy;LevelEnd
476918,8;Enemy;DeathBy;LevelEnd
476918,8;Enemy;DeathBy;LevelEnd
476918,8;Enemy;DeathBy;LevelEnd
476918,8;Enemy;DeathBy;LevelEnd
476918,8;Enemy;DeathBy;LevelEnd
476918,8;Enemy;DeathBy;LevelEnd
476918,8;Enemy;DeathBy;LevelEnd
478597,2;Enemy;Speed;ChangeTo;2,770022
479176,4;Player;Health;IncreaseTo;30
479927,8;Scene;Load;5
496130;ButtonClick;Next
503385,8;ButtonClick;Next
508770,2;ButtonClick;Next
520333,5;ButtonClick;Next
540677,4;ButtonClick;Next
542433,6;ButtonClick;Play
545747,1;Player;Starting;Range;100
545747,1;Player;Starting;TimeBetweenBullets;0,2
545747,1;Player;Starting;DamagerPerShot;15
545747,1;Player;Starting;SuperPower;100
545747,1;Player;Starting;Health;140
545747,1;Scene;Load;6
555730,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
558420,6;Enemy;DeathBy;Gun
560727,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
565727;Enemy;0;RegularSpawn;AtSpawnPoint;0
568728,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
570405,8;Enemy;DeathBy;Gun
571733;Enemy;0;RegularSpawn;AtSpawnPoint;2
574730,2;Enemy;0;RegularSpawn;AtSpawnPoint;0
577469,9;Enemy;DeathBy;Gun
580270;Enemy;DeathBy;Gun
581729,8;Enemy;0;RegularSpawn;AtSpawnPoint;1
582725,4;Enemy;0;RegularSpawn;AtSpawnPoint;2
583736,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
585840,5;Enemy;DeathBy;Gun
587132,7;Enemy;DeathBy;Gun
592730,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
593724,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
594720,9;Enemy;0;RegularSpawn;AtSpawnPoint;1
595052,6;Enemy;DeathBy;Gun
600436,2;Enemy;DeathBy;Gun
601733,3;Enemy;0;RegularSpawn;AtSpawnPoint;2
604514,8;Enemy;DeathBy;Gun
604730,7;Enemy;0;RegularSpawn;AtSpawnPoint;2
605740,8;AffectiveSpawn;SpawnMax;SetTo;0
605807;Alert;AffectiveSpawn;Activation
605807;AffectiveSpawn;Active;Sum;5
607732,3;Enemy;0;RegularSpawn;AtSpawnPoint;2
608580,6;Enemy;DeathBy;Gun
610720,3;Enemy;0;RegularSpawn;AtSpawnPoint;1
610752,6;AffectiveSpawn;SpawnMax;SetTo;0
611150,4;Enemy;DeathBy;Gun
611730;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
614967,5;Enemy;DeathBy;Gun
615729,7;Enemy;0;RegularSpawn;AtSpawnPoint;0
615762,8;AffectiveSpawn;SpawnMax;SetTo;0
617552;Enemy;DeathBy;Gun
617734,4;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
619731,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
620729,2;Enemy;0;RegularSpawn;AtSpawnPoint;1
620778,9;AffectiveSpawn;SpawnMax;SetTo;0
622253,3;Enemy;DeathBy;Gun
623729,4;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
625684,2;Enemy;DeathBy;Gun
625783,6;AffectiveSpawn;SpawnMax;SetTo;0
626731,2;Enemy;0;RegularSpawn;AtSpawnPoint;1
628731,1;Enemy;0;RegularSpawn;AtSpawnPoint;2
628764,3;Player;Health;DecreaseTo;120
629100,9;Player;Health;DecreaseTo;100
629100,9;Slider;Health;DecreaseTo;112
629721,8;Enemy;2;AffectiveSpawn;AtSpawnPoint;0
630798,4;AffectiveSpawn;SpawnMax;SetTo;0
633724,7;Enemy;0;RegularSpawn;AtSpawnPoint;2
635470,6;Enemy;DeathBy;Gun
635735,7;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
635752,4;Alert;Enemy;SpeedAdjust
635752,4;Enemy;Speed;ChangeTo;2,241288
635801,9;AffectiveSpawn;SpawnMax;SetTo;0
635901,4;Enemy;DeathBy;Gun
637723,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
637723,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
637757,1;Enemy;Speed;ChangeTo;2,197884
638671,7;Enemy;DeathBy;Gun
639765,2;Enemy;Speed;ChangeTo;2,149351
640809,1;AffectiveSpawn;SpawnMax;SetTo;0
641722,6;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
641772,1;Enemy;Speed;ChangeTo;2,1348
642502,5;Enemy;DeathBy;Gun
643017;TextScore;ChangeTo;KIEPSKO
643781,5;Enemy;Speed;ChangeTo;2,149124
645796,1;Enemy;Speed;ChangeTo;2,174103
645812,8;AffectiveSpawn;SpawnMax;SetTo;0
646116,8;Player;Health;IncreaseTo;110
646729,6;Enemy;0;RegularSpawn;AtSpawnPoint;1
646729,6;Enemy;0;RegularSpawn;AtSpawnPoint;2
647731,5;Enemy;2;AffectiveSpawn;AtSpawnPoint;0
647797,6;Enemy;Speed;ChangeTo;2,216158
648724,7;Enemy;0;RegularSpawn;AtSpawnPoint;2
649354,3;Enemy;DeathBy;Gun
649801,5;Enemy;Speed;ChangeTo;2,200495
650828,7;AffectiveSpawn;SpawnMax;SetTo;0
651811,5;Enemy;Speed;ChangeTo;2,150119
652573,4;Enemy;DeathBy;Gun
653005,2;Enemy;DeathBy;Gun
653735,1;Enemy;2;AffectiveSpawn;AtSpawnPoint;0
653818;Enemy;Speed;ChangeTo;2,181251
655729,3;Enemy;0;RegularSpawn;AtSpawnPoint;1
655828,4;Enemy;Speed;ChangeTo;2,222775
655844,8;AffectiveSpawn;SpawnMax;SetTo;0
657076,9;Enemy;DeathBy;Gun
657839,5;Enemy;Speed;ChangeTo;2,272557
659431,6;Enemy;DeathBy;Gun
659720,4;Enemy;0;RegularSpawn;AtSpawnPoint;1
659720,4;Enemy;0;RegularSpawn;AtSpawnPoint;2
659720,4;Enemy;2;AffectiveSpawn;AtSpawnPoint;0
659854,9;Enemy;Speed;ChangeTo;2,294287
660852,3;AffectiveSpawn;SpawnMax;SetTo;0
661867,4;Enemy;Speed;ChangeTo;2,287292
662189,6;Enemy;DeathBy;Gun
663121;Player;Health;IncreaseTo;120
663121;Slider;Health;IncreaseTo;140
663253,2;Enemy;DeathBy;Gun
663882,6;Enemy;Speed;ChangeTo;2,248769
664729,9;Enemy;0;RegularSpawn;AtSpawnPoint;1
665807,1;AffectiveSpawn;NotActive;Sum;0
665856,6;AffectiveSpawn;SpawnMax;SetTo;0
665889,7;Enemy;Speed;ChangeTo;2,245748
667512,2;Enemy;DeathBy;Gun
667893,3;Enemy;Speed;ChangeTo;2,194412
669906,8;Enemy;Speed;ChangeTo;2,168407
670519,5;Enemy;DeathBy;Gun
670734,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
670851,3;AffectiveSpawn;NotActive;Sum;0
670867,4;AffectiveSpawn;SpawnMax;SetTo;0
671912,8;Enemy;Speed;ChangeTo;3,162648
672645,2;Enemy;DeathBy;Gun
672728,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
673722,1;Enemy;0;RegularSpawn;AtSpawnPoint;1
673920,9;Enemy;Speed;ChangeTo;6,129079
675881,4;AffectiveSpawn;SpawnMax;SetTo;2
675931,1;Enemy;Speed;ChangeTo;6,195362
675931,1;AffectiveSpawn;NotActive;Sum;0
676711,2;Player;Health;DecreaseTo;100
676711,2;Slider;Health;DecreaseTo;112
677937,1;Enemy;Speed;ChangeTo;6,84933
679938;Enemy;Speed;ChangeTo;6,835204
680053,9;Player;Health;DecreaseTo;80
680053,9;Slider;Health;DecreaseTo;84
680887,3;AffectiveSpawn;SpawnMax;SetTo;2
681003,3;AffectiveSpawn;NotActive;Sum;0
681726,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
681941,6;Enemy;Speed;ChangeTo;6,771474
682725,9;Enemy;0;RegularSpawn;AtSpawnPoint;1
682998,7;Player;SuperPower;Time;4,520103
682998,7;Slider;SuperPower;DecreaseTo;9,597946
682998,7;Player;TimeBetweenTwoBullets;IncreaseTo;0,3
682998,7;Player;DamagePerShot;DecreaseTo;14
682998,7;Player;Range;DecreaseTo;90
682998,7;Player;SuperPower;Kill;11
682998,7;Enemy;DeathBy;SuperPower
682998,7;Enemy;DeathBy;SuperPower
682998,7;Enemy;DeathBy;SuperPower
682998,7;Enemy;DeathBy;SuperPower
682998,7;Enemy;DeathBy;SuperPower
682998,7;Enemy;DeathBy;SuperPower
682998,7;Enemy;DeathBy;SuperPower
682998,7;Enemy;DeathBy;SuperPower
682998,7;Enemy;DeathBy;SuperPower
682998,7;Enemy;DeathBy;SuperPower
682998,7;Enemy;DeathBy;SuperPower
682998,7;Player;SuperPower;Alpha;0,9040205
683512,5;TextScore;ChangeTo;PRZYZWOICIE
683945,3;Enemy;Speed;ChangeTo;6,71708
684226,9;Player;Health;DecreaseTo;60
685730,5;Enemy;0;RegularSpawn;AtSpawnPoint;0
685896,2;AffectiveSpawn;SpawnMax;SetTo;2
685945,9;Enemy;Speed;ChangeTo;6,63228
686061,8;AffectiveSpawn;NotActive;Sum;0
686196,6;Player;Health;DecreaseTo;40
686196,6;Slider;Health;DecreaseTo;56
686561,1;Player;Health;DecreaseTo;20
686561,1;Slider;Health;DecreaseTo;28
687947;Enemy;Speed;ChangeTo;6,608129
689948,4;Enemy;Speed;ChangeTo;6,807992
690897,4;AffectiveSpawn;SpawnMax;SetTo;2
691727,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
691959,8;Enemy;Speed;ChangeTo;6,74041
692726;Enemy;0;RegularSpawn;AtSpawnPoint;0
693007,7;Slider;SuperPower;IncreaseTo;14,59795
693007,7;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
693007,7;Player;DamagePerShot;IncreaseTo;15
693007,7;Player;Range;IncreaseTo;100
693968,9;Enemy;Speed;ChangeTo;6,678826
694850,3;Enemy;DeathBy;Gun
695911,7;AffectiveSpawn;SpawnMax;SetTo;2
695978,1;Enemy;Speed;ChangeTo;6,50174
697992,7;Enemy;Speed;ChangeTo;6,331873
698735,8;Enemy;0;RegularSpawn;AtSpawnPoint;1
699996,9;Enemy;Speed;ChangeTo;6,211598
700733,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
700915,4;AffectiveSpawn;SpawnMax;SetTo;2
700965,1;Player;Health;DecreaseTo;0
700965,1;Player;Death
705925,5;AffectiveSpawn;SpawnMax;SetTo;2
710053,8;KeyPress;R
710069,5;Scene;Load;5
711364,8;ButtonClick;Next
711845,1;ButtonClick;Next
712292,5;ButtonClick;Next
712690,1;ButtonClick;Next
713137,4;ButtonClick;Next
715108,9;ButtonClick;Play
718422,1;Player;Starting;Range;100
718422,1;Player;Starting;TimeBetweenBullets;0,2
718422,1;Player;Starting;DamagerPerShot;15
718422,1;Player;Starting;SuperPower;100
718422,1;Player;Starting;Health;140
718422,1;Scene;Load;6
723594,1;Player;SuperPower;Time;4,174637
723594,1;Slider;SuperPower;DecreaseTo;16,50726
723594,1;Player;TimeBetweenTwoBullets;IncreaseTo;0,3
723594,1;Player;DamagePerShot;DecreaseTo;14
723594,1;Player;Range;DecreaseTo;90
723594,1;Player;SuperPower;Kill;0
723594,1;Player;SuperPower;Alpha;0,8349274
728407,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
733412,7;Enemy;0;RegularSpawn;AtSpawnPoint;2
733594,9;Slider;SuperPower;IncreaseTo;21,50726
733594,9;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
733594,9;Player;DamagePerShot;IncreaseTo;15
733594,9;Player;Range;IncreaseTo;100
735202,8;Enemy;DeathBy;Gun
738402,6;Enemy;0;RegularSpawn;AtSpawnPoint;1
741412,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
742718,1;Enemy;DeathBy;Gun
743596,2;Slider;SuperPower;IncreaseTo;26,50726
743596,2;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
743596,2;Player;DamagePerShot;IncreaseTo;15
743596,2;Player;Range;IncreaseTo;100
744408,1;Enemy;0;RegularSpawn;AtSpawnPoint;1
747407,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
747456,3;Enemy;DeathBy;Gun
750889,2;Enemy;DeathBy;Gun
753602,5;Slider;SuperPower;IncreaseTo;31,50726
753602,5;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
753602,5;Player;DamagePerShot;IncreaseTo;15
753602,5;Player;Range;IncreaseTo;100
754414,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
754530,2;Enemy;DeathBy;Gun
755408,6;Enemy;0;RegularSpawn;AtSpawnPoint;2
756406,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
759215,6;Enemy;DeathBy;Gun
763615,6;Slider;SuperPower;IncreaseTo;36,50726
763615,6;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
763615,6;Player;DamagePerShot;IncreaseTo;15
763615,6;Player;Range;IncreaseTo;100
764807,8;Enemy;DeathBy;Gun
765404,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
766415,8;Enemy;0;RegularSpawn;AtSpawnPoint;2
767409,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
770839,7;Enemy;DeathBy;Gun
772347,3;Enemy;DeathBy;Gun
773623,5;Slider;SuperPower;IncreaseTo;41,50726
773623,5;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
773623,5;Player;DamagePerShot;IncreaseTo;15
773623,5;Player;Range;IncreaseTo;100
774403,4;Enemy;0;RegularSpawn;AtSpawnPoint;2
777408,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
778417,1;AffectiveSpawn;SpawnMax;SetTo;5
778483,3;Alert;AffectiveSpawn;Activation
778483,3;AffectiveSpawn;Active;Sum;5
780405;Enemy;0;RegularSpawn;AtSpawnPoint;1
783405,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
783422,6;AffectiveSpawn;SpawnMax;SetTo;5
783621,3;Enemy;DeathBy;Gun
783637,9;Slider;SuperPower;IncreaseTo;46,50726
783637,9;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
783637,9;Player;DamagePerShot;IncreaseTo;15
783637,9;Player;Range;IncreaseTo;100
784400,4;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
785559,9;Enemy;DeathBy;Gun
787469,3;Enemy;DeathBy;Gun
787552,3;Player;Health;DecreaseTo;120
788413,6;Enemy;0;RegularSpawn;AtSpawnPoint;2
788430,3;AffectiveSpawn;SpawnMax;SetTo;5
790041;Enemy;DeathBy;Gun
790404,9;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
792416,4;Enemy;0;RegularSpawn;AtSpawnPoint;1
793411;Enemy;0;RegularSpawn;AtSpawnPoint;1
793443,6;AffectiveSpawn;SpawnMax;SetTo;5
793642,3;Slider;SuperPower;IncreaseTo;51,50726
