HRCalibrated;78,33417
HRMax;92,99698
HRMin;66,76705
EMGCalibrated;0,005353635
EMGMax;0,2818138
EMGMin;0,004397361
EDACalibrated;0,03307381
EDAMax;0,07292895
EDAMin;0,0162637
