1,530556E+15;UnixTime
519948,7;Enemy;Speed;ChangeTo;4,643904
521290,7;Enemy;DeathBy;Gun
521953,3;Enemy;Speed;ChangeTo;4,687354
522483,4;Enemy;0;RegularSpawn;AtSpawnPoint;1
522914,8;AffectiveSpawn;SpawnMax;SetTo;5
523957,8;Enemy;Speed;ChangeTo;4,407773
525483,4;Enemy;1;AffectiveSpawn;AtSpawnPoint;2
525483,4;Enemy;1;AffectiveSpawn;AtSpawnPoint;3
525964,3;Enemy;Speed;ChangeTo;4,509661
526013,6;Enemy;DeathBy;Gun
527488,1;Enemy;0;RegularSpawn;AtSpawnPoint;1
527918,8;AffectiveSpawn;SpawnMax;SetTo;2
527968,6;Enemy;Speed;ChangeTo;4,165672
529492,6;Enemy;DeathBy;Gun
529973,3;Enemy;Speed;ChangeTo;4,204014
530006,5;TextScore;ChangeTo;FANTASTIC
531980,3;Enemy;Speed;ChangeTo;4,104597
532493,8;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
532493,8;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
532907,8;Enemy;DeathBy;Gun
532924,4;AffectiveSpawn;SpawnMax;SetTo;2
533987,7;Enemy;Speed;ChangeTo;3,988558
534965,1;Player;Health;IncreaseTo;80
534965,1;Slider;Health;IncreaseTo;100
535992,4;Enemy;Speed;ChangeTo;3,682349
536771,6;Enemy;DeathBy;Gun
537484;Enemy;0;RegularSpawn;AtSpawnPoint;2
537933,4;AffectiveSpawn;SpawnMax;SetTo;2
537997,5;Enemy;Speed;ChangeTo;3,821601
539488,4;Enemy;2;AffectiveSpawn;AtSpawnPoint;1
539488,4;Enemy;2;AffectiveSpawn;AtSpawnPoint;1
540002,1;Enemy;Speed;ChangeTo;3,590688
542010,3;Enemy;Speed;ChangeTo;3,564847
542493;Enemy;0;RegularSpawn;AtSpawnPoint;2
542575,6;Enemy;DeathBy;Gun
542940;AffectiveSpawn;SpawnMax;SetTo;0
544016,9;Enemy;Speed;ChangeTo;3,437677
544729,2;Enemy;DeathBy;Gun
546022,3;Enemy;Speed;ChangeTo;3,321759
546485,9;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
546485,9;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
547496,5;Enemy;0;RegularSpawn;AtSpawnPoint;0
547944,6;AffectiveSpawn;SpawnMax;SetTo;2
548027;Enemy;Speed;ChangeTo;4,244895
550035,5;Enemy;Speed;ChangeTo;3,707922
552040,5;Enemy;Speed;ChangeTo;3,759666
552953;AffectiveSpawn;SpawnMax;SetTo;2
553485,9;Enemy;1;AffectiveSpawn;AtSpawnPoint;1
553485,9;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
554050,8;Enemy;Speed;ChangeTo;3,651064
554978,5;Player;Health;IncreaseTo;90
556055,7;Enemy;Speed;ChangeTo;3,793543
557481,6;Enemy;0;RegularSpawn;AtSpawnPoint;2
557965,5;AffectiveSpawn;SpawnMax;SetTo;2
558064,7;Enemy;Speed;ChangeTo;3,737041
560071,7;Enemy;Speed;ChangeTo;4,210461
560485,8;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
560485,8;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
562075,6;Enemy;Speed;ChangeTo;3,99538
562490,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
562970,9;AffectiveSpawn;SpawnMax;SetTo;0
564081,3;Enemy;Speed;ChangeTo;3,931965
566089,6;Enemy;Speed;ChangeTo;5,095711
567482,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
567482,3;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
567482,3;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
567979,5;AffectiveSpawn;SpawnMax;SetTo;2
568094,9;Enemy;Speed;ChangeTo;4,990853
570103,2;Enemy;Speed;ChangeTo;5,296694
571146,7;Enemy;DeathBy;Gun
572116,4;Enemy;Speed;ChangeTo;5,098967
572861,9;Enemy;DeathBy;Gun
572994,5;AffectiveSpawn;SpawnMax;SetTo;5
574121,3;Enemy;Speed;ChangeTo;4,949803
574486,3;Enemy;2;AffectiveSpawn;AtSpawnPoint;3
574486,3;Enemy;2;AffectiveSpawn;AtSpawnPoint;3
574982,5;Player;Health;IncreaseTo;100
576137,4;Enemy;Speed;ChangeTo;4,586957
577310,4;Enemy;DeathBy;Gun
577492,7;Enemy;0;RegularSpawn;AtSpawnPoint;0
577525,8;Enemy;DeathBy;Gun
578008,9;AffectiveSpawn;SpawnMax;SetTo;5
578041,8;Enemy;DeathBy;LevelEnd
578041,8;Enemy;DeathBy;LevelEnd
578041,8;Enemy;DeathBy;LevelEnd
578041,8;Enemy;DeathBy;LevelEnd
578041,8;Enemy;DeathBy;LevelEnd
578041,8;Enemy;DeathBy;LevelEnd
578041,8;Enemy;DeathBy;LevelEnd
578041,8;Enemy;DeathBy;LevelEnd
578041,8;Enemy;DeathBy;LevelEnd
578041,8;Enemy;DeathBy;LevelEnd
578041,8;Enemy;DeathBy;LevelEnd
578041,8;Enemy;DeathBy;LevelEnd
578041,8;Enemy;DeathBy;LevelEnd
578041,8;Enemy;DeathBy;LevelEnd
578041,8;Enemy;DeathBy;LevelEnd
578041,8;Enemy;DeathBy;LevelEnd
578041,8;Enemy;DeathBy;LevelEnd
578041,8;Enemy;DeathBy;LevelEnd
578041,8;Enemy;DeathBy;LevelEnd
578041,8;Enemy;DeathBy;LevelEnd
578041,8;Enemy;DeathBy;LevelEnd
578141,2;Enemy;Speed;ChangeTo;4,500877
580148,4;Enemy;Speed;ChangeTo;4,426009
581055,3;Scene;Load;5
589490,8;ButtonClick;Next
600905,2;ButtonClick;Next
615351,4;ButtonClick;Next
636540,1;ButtonClick;Next
645951,8;ButtonClick;Next
647807,2;ButtonClick;Play
651363,3;Player;Starting;Range;100
651363,3;Player;Starting;TimeBetweenBullets;0,2
651363,3;Player;Starting;DamagerPerShot;15
651363,3;Player;Starting;SuperPower;100
651363,3;Player;Starting;Health;140
651363,3;Scene;Load;6
661106,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
664110;Enemy;DeathBy;Gun
666114,6;Enemy;0;RegularSpawn;AtSpawnPoint;1
671103,8;Enemy;0;RegularSpawn;AtSpawnPoint;1
674104,7;Enemy;0;RegularSpawn;AtSpawnPoint;2
677103,2;Enemy;0;RegularSpawn;AtSpawnPoint;2
680110,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
684209,3;Enemy;DeathBy;Gun
687109,8;Enemy;0;RegularSpawn;AtSpawnPoint;2
687855,3;Enemy;DeathBy;Gun
688103,8;Enemy;0;RegularSpawn;AtSpawnPoint;1
689114,4;Enemy;0;RegularSpawn;AtSpawnPoint;2
691732,1;Enemy;DeathBy;Gun
693885,9;Enemy;DeathBy;Gun
695393,4;Enemy;DeathBy;Gun
698110,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
699104,9;Enemy;0;RegularSpawn;AtSpawnPoint;1
699269,9;Enemy;DeathBy;Gun
700115,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
703147,1;Enemy;DeathBy;Gun
704870,5;Enemy;DeathBy;Gun
707106,6;Enemy;0;RegularSpawn;AtSpawnPoint;2
708531,3;Enemy;DeathBy;Gun
710106,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
711315,7;Enemy;DeathBy;Gun
711365,4;AffectiveSpawn;SpawnMax;SetTo;2
711432,1;Alert;AffectiveSpawn;Activation
711432,1;AffectiveSpawn;Active;Sum;5
713110,3;Enemy;0;RegularSpawn;AtSpawnPoint;1
713242,6;Enemy;DeathBy;Gun
716115,6;Enemy;0;RegularSpawn;AtSpawnPoint;1
716367,3;AffectiveSpawn;SpawnMax;SetTo;2
717112,6;Enemy;2;AffectiveSpawn;AtSpawnPoint;1
720194,9;Enemy;DeathBy;Gun
721106,1;Enemy;0;RegularSpawn;AtSpawnPoint;2
721371,4;AffectiveSpawn;SpawnMax;SetTo;5
723114;Enemy;2;AffectiveSpawn;AtSpawnPoint;1
725104,1;Enemy;0;RegularSpawn;AtSpawnPoint;1
725766,4;Enemy;DeathBy;Gun
726101,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
726382,9;AffectiveSpawn;SpawnMax;SetTo;2
728968,9;Enemy;DeathBy;Gun
729101,4;Enemy;1;AffectiveSpawn;AtSpawnPoint;1
730667,5;Enemy;DeathBy;Gun
731397,8;AffectiveSpawn;SpawnMax;SetTo;2
732110,2;Enemy;0;RegularSpawn;AtSpawnPoint;2
733468,6;Enemy;DeathBy;Gun
734116;Enemy;0;RegularSpawn;AtSpawnPoint;2
735111,4;Enemy;1;AffectiveSpawn;AtSpawnPoint;1
736038,9;Enemy;DeathBy;Gun
736403,4;AffectiveSpawn;SpawnMax;SetTo;2
736552,6;TextScore;ChangeTo;POORLY
738408;Enemy;DeathBy;Gun
739103,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
741108,9;Enemy;2;AffectiveSpawn;AtSpawnPoint;0
741357,4;Alert;Enemy;SpeedAdjust
741357,4;Enemy;Speed;ChangeTo;5,096633
741407,1;AffectiveSpawn;SpawnMax;SetTo;5
741424,1;Enemy;DeathBy;Gun
743113,4;Enemy;0;RegularSpawn;AtSpawnPoint;1
743113,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
743361,9;Enemy;Speed;ChangeTo;4,943247
743792,8;Enemy;DeathBy;Gun
745372;Enemy;Speed;ChangeTo;5,73238
746415,6;AffectiveSpawn;SpawnMax;SetTo;5
747111,4;Enemy;0;AffectiveSpawn;AtSpawnPoint;4
747383,4;Enemy;Speed;ChangeTo;5,55193
748012,9;Player;Health;DecreaseTo;120
749392,6;Enemy;Speed;ChangeTo;5,238374
749608,1;Player;Health;DecreaseTo;100
749608,1;Slider;Health;DecreaseTo;112
751404,7;Enemy;Speed;ChangeTo;5,029177
751421,3;AffectiveSpawn;SpawnMax;SetTo;5
752113,8;Enemy;0;RegularSpawn;AtSpawnPoint;1
752113,8;Enemy;0;RegularSpawn;AtSpawnPoint;1
752312,6;Player;Health;DecreaseTo;80
752312,6;Slider;Health;DecreaseTo;84
752464,1;Player;Health;DecreaseTo;60
753112,1;Enemy;0;AffectiveSpawn;AtSpawnPoint;4
753409,5;Enemy;Speed;ChangeTo;4,448059
754106,3;Enemy;0;RegularSpawn;AtSpawnPoint;2
755424,4;Enemy;Speed;ChangeTo;3,762118
756437,4;AffectiveSpawn;SpawnMax;SetTo;2
757332;Enemy;DeathBy;Gun
757431,5;Enemy;Speed;ChangeTo;3,637563
759107,7;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
759439;Enemy;Speed;ChangeTo;3,551822
759902,8;Enemy;DeathBy;Gun
761116,4;Enemy;0;RegularSpawn;AtSpawnPoint;1
761447,7;AffectiveSpawn;SpawnMax;SetTo;2
761447,7;Enemy;Speed;ChangeTo;3,558242
762226,3;Player;Health;DecreaseTo;40
762226,3;Slider;Health;DecreaseTo;56
763456,3;Enemy;Speed;ChangeTo;3,485192
765049;Enemy;DeathBy;Gun
765115,3;Enemy;0;RegularSpawn;AtSpawnPoint;2
765115,3;Enemy;0;RegularSpawn;AtSpawnPoint;2
765115,3;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
765463,2;Enemy;Speed;ChangeTo;3,062667
766457,1;AffectiveSpawn;SpawnMax;SetTo;2
766556,6;Enemy;DeathBy;Gun
767467,7;Enemy;Speed;ChangeTo;2,836114
769472,3;Enemy;Speed;ChangeTo;2,722202
770102,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
770268,4;Enemy;DeathBy;Gun
771428,1;Alert;AffectiveSpawn;Activation
771428,1;AffectiveSpawn;Active;Sum;5
771461,3;AffectiveSpawn;SpawnMax;SetTo;2
771477,9;Enemy;Speed;ChangeTo;2,741404
773483,3;Enemy;Speed;ChangeTo;2,936502
775489,5;Enemy;Speed;ChangeTo;2,72986
775489,5;Player;Health;DecreaseTo;20
775489,5;Slider;Health;DecreaseTo;28
776102,7;Enemy;0;RegularSpawn;AtSpawnPoint;0
776467,1;AffectiveSpawn;SpawnMax;SetTo;0
777113,1;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
777113,1;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
777378,2;Enemy;DeathBy;Gun
777494,3;Enemy;Speed;ChangeTo;2,700168
778107,4;Enemy;0;RegularSpawn;AtSpawnPoint;2
778239,9;Enemy;DeathBy;Gun
779101,4;Enemy;0;RegularSpawn;AtSpawnPoint;1
779499;Enemy;Speed;ChangeTo;2,896258
781039,9;Enemy;DeathBy;Gun
781471,2;AffectiveSpawn;SpawnMax;SetTo;2
781504,3;Enemy;Speed;ChangeTo;3,417483
783111,6;Enemy;0;AffectiveSpawn;AtSpawnPoint;1
783111,6;Enemy;0;AffectiveSpawn;AtSpawnPoint;1
783508,9;Enemy;Speed;ChangeTo;3,215357
785513,4;Enemy;Speed;ChangeTo;4,701498
786474,9;AffectiveSpawn;SpawnMax;SetTo;5
787104,5;Enemy;0;RegularSpawn;AtSpawnPoint;1
787518,6;Enemy;Speed;ChangeTo;4,557593
788115;Enemy;0;RegularSpawn;AtSpawnPoint;0
789109,6;Enemy;1;AffectiveSpawn;AtSpawnPoint;2
789109,6;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
789527,5;Enemy;Speed;ChangeTo;5,082305
791101,2;Enemy;0;RegularSpawn;AtSpawnPoint;1
791482,3;AffectiveSpawn;SpawnMax;SetTo;2
791531,9;Enemy;Speed;ChangeTo;5,058319
792495,4;Player;Health;IncreaseTo;30
792495,4;Slider;Health;IncreaseTo;56
792678,3;Player;SuperPower;Time;3,117147
792678,3;Slider;SuperPower;DecreaseTo;37,65706
792678,3;Player;TimeBetweenTwoBullets;IncreaseTo;0,3
792678,3;Player;DamagePerShot;DecreaseTo;14
792678,3;Player;Range;DecreaseTo;90
792678,3;Player;SuperPower;Kill;21
792678,3;Enemy;DeathBy;SuperPower
792678,3;Enemy;DeathBy;SuperPower
792678,3;Enemy;DeathBy;SuperPower
792678,3;Enemy;DeathBy;SuperPower
792678,3;Enemy;DeathBy;SuperPower
792678,3;Enemy;DeathBy;SuperPower
792678,3;Enemy;DeathBy;SuperPower
792678,3;Enemy;DeathBy;SuperPower
792678,3;Enemy;DeathBy;SuperPower
792678,3;Enemy;DeathBy;SuperPower
792678,3;Enemy;DeathBy;SuperPower
792678,3;Enemy;DeathBy;SuperPower
792678,3;Enemy;DeathBy;SuperPower
792678,3;Enemy;DeathBy;SuperPower
792678,3;Enemy;DeathBy;SuperPower
792678,3;Enemy;DeathBy;SuperPower
792678,3;Enemy;DeathBy;SuperPower
792678,3;Enemy;DeathBy;SuperPower
792678,3;Enemy;DeathBy;SuperPower
792678,3;Enemy;DeathBy;SuperPower
792678,3;Enemy;DeathBy;SuperPower
792678,3;Player;SuperPower;Alpha;0,6234294
793191,4;TextScore;ChangeTo;DECENTLY
793539,1;Enemy;Speed;ChangeTo;4,754937
795113;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
795113;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
795546,2;Enemy;Speed;ChangeTo;4,771683
796490,6;AffectiveSpawn;SpawnMax;SetTo;5
797103,8;Enemy;0;RegularSpawn;AtSpawnPoint;1
797551,4;Enemy;Speed;ChangeTo;4,589568
798115,8;Enemy;0;RegularSpawn;AtSpawnPoint;1
798281,4;Enemy;DeathBy;Gun
799558,9;Enemy;Speed;ChangeTo;4,173999
801102;Enemy;2;AffectiveSpawn;AtSpawnPoint;4
801102;Enemy;2;AffectiveSpawn;AtSpawnPoint;4
801499,6;AffectiveSpawn;SpawnMax;SetTo;2
801565,8;Enemy;Speed;ChangeTo;3,712932
802692,6;Slider;SuperPower;IncreaseTo;42,65706
802692,6;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
802692,6;Player;DamagePerShot;IncreaseTo;15
802692,6;Player;Range;IncreaseTo;100
803570,4;Enemy;Speed;ChangeTo;3,401408
804100,5;Enemy;0;RegularSpawn;AtSpawnPoint;1
805576,3;Enemy;Speed;ChangeTo;3,157665
805924,2;Enemy;DeathBy;Gun
806107,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
806439,3;TextScore;ChangeTo;GREAT
806505,3;AffectiveSpawn;SpawnMax;SetTo;2
807101,7;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
807101,7;Enemy;1;AffectiveSpawn;AtSpawnPoint;1
807582,1;Enemy;Speed;ChangeTo;3,069934
808277,9;Enemy;DeathBy;Gun
809106,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
809504;Player;Health;IncreaseTo;40
809587,1;Enemy;Speed;ChangeTo;2,972216
810647,3;Enemy;DeathBy;Gun
811508,7;AffectiveSpawn;SpawnMax;SetTo;2
811591,6;Enemy;Speed;ChangeTo;3,483783
812702,6;Slider;SuperPower;IncreaseTo;47,65706
812702,6;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
812702,6;Player;DamagePerShot;IncreaseTo;15
812702,6;Player;Range;IncreaseTo;100
813000,9;Enemy;DeathBy;Gun
813100,3;Enemy;2;AffectiveSpawn;AtSpawnPoint;0
813100,3;Enemy;2;AffectiveSpawn;AtSpawnPoint;0
813597,3;Enemy;Speed;ChangeTo;4,193182
815107,1;Enemy;0;RegularSpawn;AtSpawnPoint;1
815603,7;Enemy;Speed;ChangeTo;3,840843
816518,2;AffectiveSpawn;SpawnMax;SetTo;2
817114,6;Enemy;0;RegularSpawn;AtSpawnPoint;2
817611,6;Enemy;Speed;ChangeTo;4,666148
817926,4;Enemy;DeathBy;Gun
819114,9;Enemy;1;AffectiveSpawn;AtSpawnPoint;1
819114,9;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
819612;Enemy;Speed;ChangeTo;4,693819
820111,3;Enemy;0;RegularSpawn;AtSpawnPoint;2
821528,3;AffectiveSpawn;SpawnMax;SetTo;2
821612,7;Enemy;Speed;ChangeTo;4,730346
822126,4;Player;Health;DecreaseTo;20
822126,4;Slider;Health;DecreaseTo;28
822706,1;Slider;SuperPower;IncreaseTo;52,65706
