HRCalibrated;81,18761
HRMax;96,18313
HRMin;66,19487
EMGCalibrated;0,005317542
EMGMax;0,3090616
EMGMin;0,004162757
EDACalibrated;0,02415187
EDAMax;0,03643491
EDAMin;0,01874714
