419604,5;Enemy;Speed;ChangeTo;2,013641
421609,3;Enemy;Speed;ChangeTo;2,013163
423614,4;Enemy;Speed;ChangeTo;2,08977
424475,8;AffectiveSpawn;SpawnMax;SetTo;2
425006;Enemy;DeathBy;Gun
425618,9;Enemy;Speed;ChangeTo;6,672245
427578,2;Enemy;DeathBy;Gun
427627,9;Enemy;Speed;ChangeTo;6,681769
429301,5;Enemy;0;RegularSpawn;AtSpawnPoint;0
429483,7;AffectiveSpawn;SpawnMax;SetTo;2
429632,8;Enemy;Speed;ChangeTo;6,701488
431642,3;Enemy;Speed;ChangeTo;6,705098
433647,5;Enemy;Speed;ChangeTo;6,701139
434310,2;Enemy;0;RegularSpawn;AtSpawnPoint;0
434496,6;AffectiveSpawn;SpawnMax;SetTo;2
435321,3;Enemy;DeathBy;Gun
435652,4;Enemy;Speed;ChangeTo;6,657055
436828,6;Enemy;DeathBy;Gun
437658;Enemy;Speed;ChangeTo;6,506762
439316,4;Enemy;0;RegularSpawn;AtSpawnPoint;1
439498,3;AffectiveSpawn;SpawnMax;SetTo;2
439664;Enemy;Speed;ChangeTo;6,279095
441536,6;Enemy;DeathBy;Gun
441669,2;Enemy;Speed;ChangeTo;6,041496
442049,6;TextScore;ChangeTo;WSPANIALE
443673,1;Enemy;Speed;ChangeTo;5,569848
443905,1;Enemy;DeathBy;Gun
444507,4;AffectiveSpawn;SpawnMax;SetTo;2
445686,8;Enemy;Speed;ChangeTo;5,212091
446680,6;Enemy;DeathBy;Gun
447691,2;Enemy;Speed;ChangeTo;5,042751
449306,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
449521,8;AffectiveSpawn;SpawnMax;SetTo;2
449704,1;Enemy;Speed;ChangeTo;4,474956
451708,3;Enemy;Speed;ChangeTo;4,067354
453713,1;Enemy;Speed;ChangeTo;3,401414
454313,2;Enemy;0;RegularSpawn;AtSpawnPoint;1
454528,5;AffectiveSpawn;SpawnMax;SetTo;0
455042,1;Enemy;DeathBy;Gun
455721,3;Enemy;Speed;ChangeTo;3,222414
457733,3;Enemy;Speed;ChangeTo;2,910526
459307,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
459324,9;Enemy;DeathBy;Gun
459539,9;AffectiveSpawn;SpawnMax;SetTo;0
459747,5;Enemy;Speed;ChangeTo;2,711967
461757,9;Enemy;Speed;ChangeTo;2,441943
463771,9;Enemy;Speed;ChangeTo;2,254926
464550,5;AffectiveSpawn;SpawnMax;SetTo;0
464683,2;Enemy;DeathBy;Gun
465777,1;Enemy;Speed;ChangeTo;2,19604
467777,9;Enemy;Speed;ChangeTo;2,135846
469301,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
469566,5;AffectiveSpawn;SpawnMax;SetTo;0
469781,7;Enemy;Speed;ChangeTo;2,107422
471790,7;Enemy;Speed;ChangeTo;2,06515
473049,6;Enemy;DeathBy;Gun
473800,4;Enemy;Speed;ChangeTo;2,041321
474316;Enemy;0;RegularSpawn;AtSpawnPoint;2
474581;AffectiveSpawn;SpawnMax;SetTo;0
475807;Enemy;Speed;ChangeTo;2,030778
477811,7;Enemy;Speed;ChangeTo;2,019592
479308,2;Enemy;0;RegularSpawn;AtSpawnPoint;1
479590;AffectiveSpawn;SpawnMax;SetTo;0
479822,1;Enemy;Speed;ChangeTo;2,012223
481826,3;Enemy;Speed;ChangeTo;2,007185
482903,1;Enemy;DeathBy;Gun
483830,9;Enemy;Speed;ChangeTo;2,00499
484595,8;AffectiveSpawn;SpawnMax;SetTo;0
485465,8;Enemy;DeathBy;Gun
485846,6;Enemy;Speed;ChangeTo;2,003269
487855,2;Enemy;Speed;ChangeTo;2,002743
489312,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
489611,7;AffectiveSpawn;SpawnMax;SetTo;0
489860,2;Enemy;Speed;ChangeTo;2,002408
491875,7;Enemy;Speed;ChangeTo;2,002284
493883,3;Enemy;Speed;ChangeTo;2,002066
494314,2;Enemy;0;RegularSpawn;AtSpawnPoint;0
494616;AffectiveSpawn;SpawnMax;SetTo;0
495893,1;Enemy;Speed;ChangeTo;2,001749
497903,8;Enemy;Speed;ChangeTo;2,001526
499315;Enemy;0;RegularSpawn;AtSpawnPoint;0
499630,1;AffectiveSpawn;SpawnMax;SetTo;0
499911,4;Enemy;Speed;ChangeTo;2,001559
501336,2;Enemy;DeathBy;Gun
501849,7;TextScore;ChangeTo;FANTASTYCZNIE
501915,9;Enemy;Speed;ChangeTo;2,001809
503274,9;Enemy;DeathBy;Gun
503921,1;Enemy;Speed;ChangeTo;2,001711
504633,3;AffectiveSpawn;SpawnMax;SetTo;0
505926,4;Enemy;Speed;ChangeTo;2,001401
506937,5;Enemy;DeathBy;Gun
507930,9;Enemy;Speed;ChangeTo;2,001393
509306,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
509638,3;AffectiveSpawn;SpawnMax;SetTo;0
509936,5;Enemy;Speed;ChangeTo;2,001497
511948,8;Enemy;Speed;ChangeTo;2,001678
513958,6;Enemy;Speed;ChangeTo;2,001618
514240;Enemy;DeathBy;Gun
514306,3;Enemy;0;RegularSpawn;AtSpawnPoint;2
514654,3;AffectiveSpawn;SpawnMax;SetTo;0
515966,1;Enemy;Speed;ChangeTo;2,001434
517973,2;Enemy;Speed;ChangeTo;2,001401
519314,4;Enemy;0;RegularSpawn;AtSpawnPoint;2
519662,3;AffectiveSpawn;SpawnMax;SetTo;0
519981,6;Enemy;Speed;ChangeTo;2,001466
521991;Enemy;Speed;ChangeTo;2,001628
523997,9;Enemy;Speed;ChangeTo;2,012655
524677,6;AffectiveSpawn;SpawnMax;SetTo;0
526002,7;Enemy;Speed;ChangeTo;2,012672
528007,4;Enemy;Speed;ChangeTo;2,011619
529300,2;Enemy;0;RegularSpawn;AtSpawnPoint;1
529682,6;AffectiveSpawn;SpawnMax;SetTo;0
530013,7;Enemy;Speed;ChangeTo;2,01281
531821,8;Enemy;DeathBy;Gun
532020,6;Enemy;Speed;ChangeTo;2,014309
534025,3;Enemy;Speed;ChangeTo;2,014978
534309;Enemy;0;RegularSpawn;AtSpawnPoint;2
534607,3;Enemy;DeathBy;Gun
534690,3;AffectiveSpawn;SpawnMax;SetTo;0
536037,2;Enemy;Speed;ChangeTo;2,016615
536749,1;Enemy;DeathBy;Gun
538042,8;Enemy;Speed;ChangeTo;2,019132
539302,4;Enemy;0;RegularSpawn;AtSpawnPoint;2
539700,4;AffectiveSpawn;SpawnMax;SetTo;0
540048,7;Enemy;Speed;ChangeTo;2,019651
541032,9;Enemy;DeathBy;Gun
542060,1;Enemy;Speed;ChangeTo;2,020176
544064,6;Enemy;Speed;ChangeTo;2,020302
544710,8;AffectiveSpawn;SpawnMax;SetTo;0
544893;Enemy;DeathBy;Gun
546069,3;Enemy;Speed;ChangeTo;2,021718
548076,5;Enemy;Speed;ChangeTo;2,024993
548407,8;Scene;Load;5
574322,8;ButtonClick;Next
577818,4;ButtonClick;Next
580071,5;ButtonClick;Next
582954,4;ButtonClick;Next
586002,3;ButtonClick;Next
587890,9;ButtonClick;Play
591204,9;Player;Starting;Range;100
591204,9;Player;Starting;TimeBetweenBullets;0,2
591204,9;Player;Starting;DamagerPerShot;15
591204,9;Player;Starting;SuperPower;100
591204,9;Player;Starting;Health;140
591204,9;Scene;Load;6
601192;Enemy;0;RegularSpawn;AtSpawnPoint;0
604753,9;Enemy;DeathBy;Gun
606181;Enemy;0;RegularSpawn;AtSpawnPoint;1
611188,8;Enemy;0;RegularSpawn;AtSpawnPoint;1
614184,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
616466,9;Enemy;DeathBy;Gun
617183,4;Enemy;0;RegularSpawn;AtSpawnPoint;1
619878,9;Enemy;DeathBy;Gun
620193,5;Enemy;0;RegularSpawn;AtSpawnPoint;0
622032,9;Enemy;DeathBy;Gun
626356,5;Player;SuperPower;Time;0,7118881
626356,5;Slider;SuperPower;DecreaseTo;85,76224
626356,5;Player;TimeBetweenTwoBullets;IncreaseTo;0,3
626356,5;Player;DamagePerShot;DecreaseTo;14
626356,5;Player;Range;DecreaseTo;90
626356,5;Player;SuperPower;Kill;1
626356,5;Enemy;DeathBy;SuperPower
626356,5;Player;SuperPower;Alpha;0,1423776
627184,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
628195,5;Enemy;0;RegularSpawn;AtSpawnPoint;1
629190,7;Enemy;0;RegularSpawn;AtSpawnPoint;0
634278,3;Enemy;DeathBy;Gun
636368,1;Slider;SuperPower;IncreaseTo;90,76224
636368,1;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
636368,1;Player;DamagePerShot;IncreaseTo;15
636368,1;Player;Range;IncreaseTo;100
638190,5;Enemy;0;RegularSpawn;AtSpawnPoint;0
639187,4;Enemy;0;RegularSpawn;AtSpawnPoint;2
640183,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
645455,4;Enemy;DeathBy;Gun
646369,1;Slider;SuperPower;IncreaseTo;95,76224
646369,1;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
646369,1;Player;DamagePerShot;IncreaseTo;15
646369,1;Player;Range;IncreaseTo;100
647180,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
649319,1;Enemy;DeathBy;Gun
650185,8;Enemy;0;RegularSpawn;AtSpawnPoint;2
651217,8;AffectiveSpawn;SpawnMax;SetTo;2
651284,3;Alert;AffectiveSpawn;Activation
651284,3;AffectiveSpawn;Active;Sum;5
651665,1;Enemy;DeathBy;Gun
653192,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
655299,5;Enemy;DeathBy;Gun
656195,4;Enemy;0;RegularSpawn;AtSpawnPoint;2
656228,6;AffectiveSpawn;SpawnMax;SetTo;0
656377,6;Slider;SuperPower;IncreaseTo;100
656377,6;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
656377,6;Player;DamagePerShot;IncreaseTo;15
656377,6;Player;Range;IncreaseTo;100
657189,5;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
659779,1;Enemy;DeathBy;Gun
661181;Enemy;0;RegularSpawn;AtSpawnPoint;1
661230,7;AffectiveSpawn;SpawnMax;SetTo;0
663188,8;Enemy;2;AffectiveSpawn;AtSpawnPoint;0
664018,3;Enemy;DeathBy;Gun
665196,1;Enemy;0;RegularSpawn;AtSpawnPoint;2
666190,1;Enemy;0;RegularSpawn;AtSpawnPoint;2
666239,8;AffectiveSpawn;SpawnMax;SetTo;0
668512,3;Enemy;DeathBy;Gun
669192,2;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
671254,8;AffectiveSpawn;SpawnMax;SetTo;0
671287,9;Enemy;DeathBy;Gun
672189,3;Enemy;0;RegularSpawn;AtSpawnPoint;1
672785,8;Enemy;DeathBy;Gun
674193,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
674939,4;Enemy;DeathBy;Gun
675188,3;Enemy;2;AffectiveSpawn;AtSpawnPoint;0
676265,9;AffectiveSpawn;SpawnMax;SetTo;0
677940,6;Enemy;DeathBy;Gun
679183,4;Enemy;0;RegularSpawn;AtSpawnPoint;2
681191;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
681207,5;Alert;Enemy;SpeedAdjust
681207,5;Enemy;Speed;ChangeTo;2,040462
681275,9;AffectiveSpawn;SpawnMax;SetTo;0
682454,4;Enemy;DeathBy;Gun
682669,8;Enemy;DeathBy;Gun
682967,9;TextScore;ChangeTo;KIEPSKO
683188,7;Enemy;0;RegularSpawn;AtSpawnPoint;1
683188,7;Enemy;0;RegularSpawn;AtSpawnPoint;1
683222,1;Enemy;Speed;ChangeTo;2,026561
685232,2;Enemy;Speed;ChangeTo;2,016828
686280,6;AffectiveSpawn;SpawnMax;SetTo;0
686512,4;Enemy;DeathBy;Gun
687191,8;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
687241,3;Enemy;Speed;ChangeTo;2,012744
689249,5;Enemy;Speed;ChangeTo;2,009395
690592,8;Enemy;DeathBy;Gun
691255,9;Enemy;Speed;ChangeTo;2,009062
691288,8;AffectiveSpawn;SpawnMax;SetTo;0
692183,4;Enemy;0;RegularSpawn;AtSpawnPoint;2
692183,4;Enemy;0;RegularSpawn;AtSpawnPoint;1
693196,3;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
693262,5;Enemy;Speed;ChangeTo;2,008862
694024,6;Enemy;DeathBy;Gun
694190,3;Enemy;0;RegularSpawn;AtSpawnPoint;1
695270,6;Enemy;Speed;ChangeTo;2,010236
696297,6;AffectiveSpawn;SpawnMax;SetTo;0
697274,9;Enemy;Speed;ChangeTo;2,007656
698309,8;Enemy;DeathBy;Gun
699190,5;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
699289,9;Enemy;Speed;ChangeTo;2,006617
699793,9;Enemy;DeathBy;Gun
701188,5;Enemy;0;RegularSpawn;AtSpawnPoint;1
701304,4;AffectiveSpawn;SpawnMax;SetTo;0
701304,4;Enemy;Speed;ChangeTo;2,00593
702772,1;Enemy;DeathBy;Gun
703308,6;Enemy;Speed;ChangeTo;2,006515
704663,3;Enemy;DeathBy;Gun
705194,1;Enemy;0;RegularSpawn;AtSpawnPoint;2
705194,1;Enemy;0;RegularSpawn;AtSpawnPoint;2
705194,1;Enemy;2;AffectiveSpawn;AtSpawnPoint;0
705309,4;Enemy;Speed;ChangeTo;2,005698
706305,1;AffectiveSpawn;SpawnMax;SetTo;0
707219,7;Enemy;DeathBy;Gun
707319;Enemy;Speed;ChangeTo;2,005298
708501,9;Enemy;DeathBy;Gun
709330,1;Enemy;Speed;ChangeTo;2,005134
710009,3;Enemy;DeathBy;Gun
710192,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
711255,8;AffectiveSpawn;NotActive;Sum;0
711305,4;AffectiveSpawn;SpawnMax;SetTo;0
711338,6;Enemy;Speed;ChangeTo;2,005254
711934,9;Enemy;DeathBy;Gun
713346,4;Enemy;Speed;ChangeTo;2,005154
715349,3;Enemy;Speed;ChangeTo;2,005043
715962,8;Enemy;DeathBy;Gun
716188,1;Enemy;0;RegularSpawn;AtSpawnPoint;2
716319,8;AffectiveSpawn;SpawnMax;SetTo;0
716319,8;AffectiveSpawn;NotActive;Sum;0
716386,4;Enemy;DeathBy;Gun
717363,6;Enemy;Speed;ChangeTo;2,00463
718187,9;Enemy;0;RegularSpawn;AtSpawnPoint;1
719148,9;Enemy;DeathBy;Gun
719182;Enemy;0;RegularSpawn;AtSpawnPoint;2
719364,7;Enemy;Speed;ChangeTo;2,006045
721325,1;AffectiveSpawn;SpawnMax;SetTo;0
721374,8;Enemy;Speed;ChangeTo;2,006908
721391,9;AffectiveSpawn;NotActive;Sum;0
722776;Enemy;DeathBy;Gun
723384,9;Enemy;Speed;ChangeTo;2,015926
724278,7;Enemy;DeathBy;Gun
724796,1;TextScore;ChangeTo;PRZYZWOICIE
725392,5;Enemy;Speed;ChangeTo;2,017176
726339,9;AffectiveSpawn;SpawnMax;SetTo;0
726472,9;AffectiveSpawn;NotActive;Sum;0
727184,8;Enemy;0;RegularSpawn;AtSpawnPoint;2
727400,4;Enemy;Speed;ChangeTo;2,02071
728195,3;Enemy;0;RegularSpawn;AtSpawnPoint;1
729405,3;Enemy;Speed;ChangeTo;2,023769
731114,8;Enemy;DeathBy;Gun
731181;Enemy;0;RegularSpawn;AtSpawnPoint;1
731346,8;AffectiveSpawn;SpawnMax;SetTo;0
731413,4;Enemy;Speed;ChangeTo;2,02571
731545,6;AffectiveSpawn;NotActive;Sum;0
732396,8;Enemy;DeathBy;Gun
733423,8;Enemy;Speed;ChangeTo;2,033816
734119,8;Enemy;DeathBy;Gun
735428,4;Enemy;Speed;ChangeTo;2,043918
736358,5;AffectiveSpawn;SpawnMax;SetTo;0
737186,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
737435,4;Enemy;Speed;ChangeTo;2,051026
738186,2;Enemy;0;RegularSpawn;AtSpawnPoint;0
739446,3;Enemy;Speed;ChangeTo;2,055379
740112,8;Enemy;DeathBy;Gun
741371,1;AffectiveSpawn;SpawnMax;SetTo;0
741454;Enemy;Speed;ChangeTo;2,06513
743463,1;Enemy;Speed;ChangeTo;2,078111
744193,5;Enemy;0;RegularSpawn;AtSpawnPoint;1
744808,6;Enemy;DeathBy;Gun
745471,4;Enemy;Speed;ChangeTo;2,09425
745657,6;Enemy;DeathBy;Gun
746187,6;Enemy;0;RegularSpawn;AtSpawnPoint;1
746386,8;AffectiveSpawn;SpawnMax;SetTo;0
747381,7;Enemy;DeathBy;Gun
747480,8;Enemy;Speed;ChangeTo;2,085194
749192,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
749490,9;Enemy;Speed;ChangeTo;2,081323
749739,3;Enemy;DeathBy;Gun
751389,2;AffectiveSpawn;SpawnMax;SetTo;0
751505,3;Enemy;Speed;ChangeTo;2,062538
752532,3;Enemy;DeathBy;Gun
753509,7;Enemy;Speed;ChangeTo;2,08013
755183,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
755514,5;Enemy;Speed;ChangeTo;2,08822
756395,7;AffectiveSpawn;SpawnMax;SetTo;0
757190,5;Enemy;0;RegularSpawn;AtSpawnPoint;1
757522,1;Enemy;Speed;ChangeTo;2,145413
759529,3;Enemy;Speed;ChangeTo;6,361604
760191,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
761396,9;AffectiveSpawn;SpawnMax;SetTo;2
761529,4;Enemy;Speed;ChangeTo;6,222278
763057,3;Enemy;DeathBy;Gun
763540,3;Enemy;Speed;ChangeTo;6,342618
764186,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
765556;Enemy;Speed;ChangeTo;6,964167
766401,5;AffectiveSpawn;SpawnMax;SetTo;5
767346,9;Enemy;DeathBy;Gun
767562,5;Enemy;Speed;ChangeTo;6,954059
769569,4;Enemy;Speed;ChangeTo;6,920643
770182,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
771195,4;Enemy;0;RegularSpawn;AtSpawnPoint;2
771294,9;Player;Health;DecreaseTo;120
771410,8;Enemy;DeathBy;Gun
771410,8;AffectiveSpawn;SpawnMax;SetTo;5
771576,5;Enemy;Speed;ChangeTo;6,872538
772472,8;Enemy;DeathBy;Gun
773187;Enemy;0;RegularSpawn;AtSpawnPoint;2
773584,6;Enemy;Speed;ChangeTo;6,811726
773733,8;Player;Health;DecreaseTo;100
773733,8;Slider;Health;DecreaseTo;112
775589,3;Enemy;Speed;ChangeTo;6,707697
776417,6;AffectiveSpawn;SpawnMax;SetTo;2
777593,8;Enemy;Speed;ChangeTo;6,584993
777660,1;Player;SuperPower;Time;3,942438
777660,1;Slider;SuperPower;DecreaseTo;21,15124
777660,1;Player;TimeBetweenTwoBullets;IncreaseTo;0,3
777660,1;Player;DamagePerShot;DecreaseTo;14
777660,1;Player;Range;DecreaseTo;90
777660,1;Player;SuperPower;Kill;1
777660,1;Enemy;DeathBy;SuperPower
777660,1;Player;SuperPower;Alpha;0,7884876
777792,6;Player;Health;DecreaseTo;80
777792,6;Slider;Health;DecreaseTo;84
779601,2;Enemy;Speed;ChangeTo;6,448798
781425,6;AffectiveSpawn;SpawnMax;SetTo;5
781607,8;Enemy;Speed;ChangeTo;6,200309
782187,5;Enemy;0;RegularSpawn;AtSpawnPoint;2
782187,5;Enemy;0;RegularSpawn;AtSpawnPoint;0
783181,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
783615,1;Enemy;Speed;ChangeTo;5,953897
785618,9;Enemy;Speed;ChangeTo;5,386666
