HRCalibrated;112,4222
HRMax;112,9332
HRMin;97,46713
EMGCalibrated;0,004183589
EMGMax;0,2659853
EMGMin;0,003983871
EDACalibrated;0,01868672
EDAMax;0,02120841
EDAMin;0,01166351
