69597,46;0,05178577
69614,03;0,0518091
69630,59;0,05181579
69647,16;0,05183031
69663,73;0,05183707
69680,3;0,05184482
69696,86;0,05184482
69713,42;0,05185089
69729,99;0,05187073
69753,02;0,05190843
69769,59;0,05191654
69786,16;0,05193983
69802,9;0,0519506
69819,34;0,05195905
69836,2;0,05197498
69852,42;0,05199123
69869,02;0,05200205
69885,55;0,05201897
69906,1;0,05201897
69922,67;0,05205043
69940,11;0,05205349
69956,05;0,05206834
69972,91;0,05208186
69990,59;0,05208724
70007,18;0,0521076
70023,74;0,0521076
70040,43;0,05212658
70065,36;0,05215162
70081,93;0,05216246
70098,5;0,05216246
70115,07;0,05218895
70132,38;0,05220256
70148,46;0,05221137
70164,84;0,05222835
70181,34;0,05222835
70197,9;0,05224838
70219,52;0,05226937
70236,08;0,05228569
70253,42;0,05228569
70269,32;0,0523031
70285,88;0,05231911
70302,79;0,05233479
70318,91;0,05233479
70336,38;0,05234129
70352,36;0,05234164
70376,99;0,05238737
70393,57;0,0523993
70410,14;0,05240335
70427,11;0,0524037
70443,48;0,05243413
70460,38;0,05245018
70476,4;0,05245738
70492,96;0,05246559
70509,53;0,05246559
70533,2;0,0524978
70549,77;0,05251086
70566,34;0,05251838
70583,08;0,05253382
70599,54;0,05254891
70616,62;0,05255789
70632,61;0,05256443
70649,17;0,05257681
70666,18;0,05257681
70689,6;0,05260217
70706,45;0,0526149
70722,77;0,05262243
70739,3;0,05262243
70755,95;0,05264965
70772,48;0,05265106
70789,05;0,05266588
70805,56;0,0526748
70823,8;0,05268478
70846,2;0,05269825
70863,2;0,05269825
70879,34;0,05271656
70895,91;0,05272246
70912,47;0,05273494
70929,05;0,05274849
70946,42;0,05274849
70962,16;0,05275407
70978,73;0,0527551
70995,3;0,05276622
71017,73;0,05279089
71034,3;0,05280965
71051,55;0,05281452
71067,49;0,05282318
71084,37;0,052836
71100,56;0,05284785
71117,13;0,05285417
71133,7;0,05285417
71150,31;0,05287572
71172,27;0,0528876
71188,84;0,05289803
71205,41;0,05290363
71221,98;0,05290363
71238,8;0,05292811
71255,1;0,05292915
71271,67;0,05294314
71288,38;0,05295566
71304,81;0,0529714
71327,17;0,05298223
71343,74;0,05298223
71360,3;0,05299694
71376,95;0,05300567
71393,44;0,05300567
71410,38;0,05302567
71426,58;0,05303583
71443,14;0,05304673
71460,52;0,05304673
71483,55;0,05306141
71500,13;0,05307332
71516,7;0,05308454
71533,26;0,05308454
71549,82;0,05309502
71566,76;0,05310304
71582,95;0,05310765
71600,4;0,05313573
71600,4;0,0531691
71620,4;0,05317435
71636,97;0,05317822
71653,53;0,05318832
71670,5;0,05319495
71687,44;0,05319772
71703,4;0,05319772
71720,06;0,05320545
71736,49;0,05320684
71752,94;0,05320894
71774,05;0,05320929
71790,87;0,05321275
71807,48;0,05321556
71823,76;0,05321556
71840,55;0,05321626
71856,9;0,05321591
71873,46;0,05321804
71890,52;0,05321732
71906,73;0,05321698
71929,17;0,053217
71946,47;0,05321594
71962,55;0,05321351
71978,9;0,0532101
71995,44;0,05320696
72012,27;0,05320488
72028,57;0,05320316
72045,13;0,05319728
72061,7;0,05319728
72085,23;0,05318695
72101,79;0,053179
72118,84;0,05317935
72134,93;0,05317589
72151,5;0,05317589
72168,12;0,05316306
72184,63;0,05314798
72201,45;0,05313592
72217,84;0,0531311
72240,52;0,0531287
72257,1;0,0531054
72273,65;0,05309341
72290,49;0,05308693
72306,85;0,05308693
72324,2;0,05307838
72339,92;0,05304894
72357,26;0,05304209
72373,05;0,05302667
72394,88;0,05300995
72411,67;0,05300246
72428,3;0,05300246
72444,6;0,05299251
72461,41;0,05295807
72477,71;0,05293964
72494,29;0,05293212
72510,85;0,05291705
72527,68;0,05290477
72549,9;0,05289753
72566,56;0,05286964
72583,03;0,0528608
72599,96;0,05284309
72616,65;0,05283289
72633,06;0,05281315
72649,59;0,052793
72665,86;0,052793
72682,44;0,0527733
72704,41;0,05275396
72720,98;0,05274716
72737,55;0,05271382
72754,33;0,05271382
72771,3;0,05270564
72787,27;0,05270564
72804,19;0,05267397
72820,38;0,05263639
72837,01;0,05262066
72859,47;0,05261081
72876,09;0,05258935
72893,02;0,05256681
72909,63;0,05254659
72925,74;0,05252576
72942,3;0,05252576
72958,87;0,05251483
72975,44;0,05248472
72992,38;0,05247581
73016,76;0,05244058
73033,34;0,05242065
73049,89;0,05240962
73066,71;0,05240962
73083,02;0,05238049
73099,59;0,05235469
73116,89;0,05233439
73132,72;0,05233062
73154,88;0,0523042
73179,16;0,05229526
73195,73;0,05225706
73212,58;0,0522461
73229,46;0,05222544
73245,43;0,05220892
73261,98;0,05218277
73278,55;0,0521807
73295,9;0,05215862
73311,69;0,05214723
73334,14;0,05212584
73351,05;0,05210484
73367,98;0,05208203
73383,84;0,05207267
73400,41;0,05207267
73416,98;0,05206339
73434,13;0,05206234
73450,11;0,05205092
73466,67;0,05201165
73488,8;0,05196607
73506,05;0,05195083
73522,53;0,05193799
73538,51;0,05191971
73555,08;0,05189902
73571,64;0,05188899
73588,2;0,0518714
73605,36;0,05185831
73621,34;0,05185346
73643,01;0,05184342
73659,74;0,05181962
73676,15;0,05181962
73692,72;0,05179764
73709,97;0,05178111
73725,84;0,05177012
73742,41;0,05176736
73758,97;0,05176044
73775,6;0,05174185
73799,55;0,05172881
73816,52;0,05172334
73832,91;0,05171577
73849,91;0,051701
73866,23;0,05169205
73882,38;0,05168655
73899,23;0,05167937
73915,8;0,0516711
73932,11;0,05166595
73955,4;0,05166595
73972,49;0,05165736
73990,45;0,05165356
74005,1;0,05164636
74021,66;0,05164255
74038,27;0,05164255
74054,8;0,05163981
74072,09;0,05164046
74088,45;0,05163805
74111,88;0,05163223
74128,46;0,05163088
74145,02;0,0516302
74161,59;0,05162986
74178,16;0,0516305
74194,73;0,05163424
74211,5;0,0516346
74227,86;0,0516346
74244,42;0,05163794
74268,36;0,05164639
74285,35;0,0516501
74301,49;0,05165245
74318,2;0,05166091
74334,63;0,05166802
74351,21;0,05167579
74367,76;0,05167579
74384,63;0,05168528
74400,89;0,05169003
74423,93;0,05170081
74440,5;0,05170859
74457,06;0,05171833
74473,63;0,05172472
74490,43;0,0517376
74506,76;0,05174677
74523,41;0,05175724
74540,41;0,05176297
74556,87;0,05176297
74579,6;0,05178521
74596,2;0,05179399
74612,74;0,0518041
74629,48;0,05181115
74646;0,05182399
74662,85;0,05183038
74679,01;0,05183038
74695,57;0,05184482
74712,48;0,05184482
74735,06;0,05186677
74752,38;0,05189481
74768,2;0,05190764
74784,77;0,0519093
74801,33;0,0519154
74817,89;0,05193093
74835,69;0,05194987
74852,26;0,05195822
74869,59;0,05195822
74892,23;0,05198826
74908,96;0,05199401
74925,43;0,05200953
74941,93;0,05200953
74958,5;0,05203762
74975,18;0,05203762
74991,68;0,05205118
75008,2;0,05206841
75024,77;0,05208271
75047,15;0,05209361
75064,24;0,05209667
75080,28;0,05211263
75096,85;0,05212728
75113,42;0,05214391
75129,98;0,05215345
75146,55;0,0521663
75163,12;0,05217414
75179,84;0,05218911
75201,8;0,05220575
75218,45;0,05222074
75234,95;0,0522286
75251,5;0,05224321
75268,62;0,05224321
75285,06;0,05225442
75301,2;0,05227455
75317,77;0,05227455
75334,34;0,05228205
75355,3;0,05229024
75371,88;0,05230593
75388,44;0,05233422
75405,36;0,05234988
75421,57;0,05236423
75438,15;0,05236457
75454,7;0,05238511
75471,27;0,05239263
75487,9;0,05240732
75510,88;0,05240732
75527,57;0,05243124
75544,09;0,05244181
75560,57;0,05245648
75577,14;0,05246198
75593,7;0,05246198
75610,27;0,05247942
75626,84;0,05249552
75643,43;0,05250201
75675,92;0,05252258
75692,5;0,05252258
75709,23;0,05254862
75726,64;0,05255547
75742,19;0,05256098
75759;0,05257303
75775,31;0,05258434
75791,88;0,05259153
75808,45;0,05260424
75830,88;0,05261634
75847,77;0,05262285
75864,39;0,0526346
75880,81;0,0526346
75897,6;0,05265357
75914,45;0,05266116
75930,28;0,05266428
75946,84;0,05267812
75963,4;0,05267812
75989,46;0,0526826
76006,03;0,05269955
76022,92;0,05272622
76039,17;0,05272622
76056,03;0,05273942
76072,3;0,05275191
76089,05;0,05276199
76105,43;0,05277378
76122;0,05277937
76145,17;0,05279286
76162,63;0,05280364
76178,3;0,05281371
76223,38;0,05283725
76239,95;0,05284873
76256,52;0,05285395
76273,08;0,05285395
76296,81;0,05286895
76313,37;0,05287486
76329,95;0,05288186
76346,52;0,05289617
76363,08;0,05290138
76379,96;0,05290277
76396,27;0,05292305
76412,77;0,05293427
76429,34;0,05293427
76462,41;0,0529559
76479,59;0,05296113
76495,77;0,05296954
76513,28;0,05297791
76529,04;0,05298455
76545,48;0,05299467
76562,31;0,05300451
76578,61;0,05300875
76601,64;0,05300875
76618,22;0,05301398
76634,8;0,05301853
76651,34;0,05302938
76667,91;0,0530487
76684,48;0,05306065
76701,04;0,05306832
76717,61;0,0530729
76734,45;0,0530806
76755,48;0,0530806
76772,05;0,05309222
76789,46;0,05310665
76805,3;0,05311227
76821,75;0,05311685
76838,39;0,05312001
76855,21;0,05313791
76871,45;0,05314701
76888,02;0,05315226
76911,17;0,05316034
76927,75;0,05316914
76944,43;0,05317799
76961,08;0,05318256
76977,48;0,05318609
76994,01;0,05318925
77010,58;0,0532023
77027,15;0,05320406
77043,71;0,05320865
77067,15;0,05322527
77084,61;0,05322953
77100,28;0,05323624
77116,97;0,05324512
77133,41;0,05324583
77150,06;0,05325467
77166,54;0,05326243
77183,83;0,0532688
77200,39;0,05327236
77224,2;0,05327982
77240,77;0,05327982
77257,34;0,05328408
77274,02;0,05328834
77290,91;0,05330249
77307,04;0,05331032
77323,61;0,05331848
77340,32;0,05332382
77356,74;0,05333021
77379,84;0,05333696
77396,41;0,05333696
77412,98;0,05334867
77430,47;0,05335615
77446,12;0,05336183
77462,69;0,05336574
77479,25;0,05337394
77495,81;0,05337715
77512,38;0,05338316
77535,55;0,05339423
77552,11;0,05339919
77568,84;0,05340664
77585,41;0,05340664
77601,81;0,05341019
77618,38;0,05342513
77635,35;0,05342903
77651,52;0,05343259
77668,08;0,05343259
77690,72;0,05344576
77707,28;0,05345003
77723,85;0,05345892
77740,73;0,05346427
77756,99;0,05347354
77773,66;0,05347676
77790,48;0,05348316
77806,69;0,05348744
77823,25;0,05348744
77845,62;0,05350096
77862,19;0,05350096
77878,75;0,05350384
77895,32;0,05350526
77911,89;0,0535074
77928,58;0,05351676
77945,02;0,05352824
77961,59;0,05354004
77978,43;0,05354293
78001,91;0,05354439
78018,55;0,05355737
78035,4;0,0535624
78051,62;0,05356633
78071,59;0,05357205
78089,05;0,05357746
78104,73;0,05358103
78121,57;0,05358674
78137,86;0,05359255
78161,48;0,05360111
78178,05;0,053604
78194,63;0,053604
78211,48;0,05361188
78227,95;0,05362123
78244,3;0,05362267
78260,89;0,05362661
78277,45;0,05363016
78294,02;0,05363625
78320,05;0,05364019
78336,63;0,05364454
78353,19;0,05364454
78369,77;0,05365175
78386,31;0,0536593
78402,9;0,05366145
78419,45;0,05366364
78436,02;0,05366469
78452,59;0,05367223
78474,64;0,05367508
78491,2;0,05367902
78507,77;0,05367902
78524,34;0,05367866
78541,01;0,05368152
78557,85;0,05368368
78574,99;0,05368941
78590,61;0,05369512
78607,17;0,05369728
78628,83;0,05369874
78645,41;0,05370125
78662,13;0,05370228
78678,55;0,05370265
78695,1;0,05370587
78711,67;0,05370623
78728,91;0,05370944
78744,8;0,053708
78761,51;0,05370762
78785,65;0,05370762
78802,81;0,05370764
78819,28;0,053708
78835,36;0,05370872
78851,92;0,05370655
78868,7;0,05370516
78885,05;0,05370017
78902,91;0,05369806
78919,48;0,05369451
78941,87;0,05369451
78958,44;0,05369198
78975,46;0,05368591
78992,31;0,05368308
79008,13;0,05367918
79024,7;0,05367385
79041,27;0,05367031
79057,88;0,05366603
79074,39;0,05366248
79098,09;0,05365608
79114,66;0,05365608
79131,94;0,05364433
79147,95;0,05364185
79164,38;0,05364185
79180,93;0,05364185
79197,5;0,05363829
79214,06;0,05362767
79231,04;0,05361382
79254,3;0,05360214
79270,86;0,053594
79287,43;0,05358873
79303,99;0,05358873
79320,56;0,05357917
79337,13;0,05356783
79353,71;0,05356043
79370,27;0,05355018
79386,83;0,05355018
79410,53;0,05353007
79427,81;0,05352515
79443,7;0,05351392
79460,26;0,05350936
79476,8;0,05349562
79493,36;0,05348719
79510,25;0,05347419
79526,5;0,05346682
79543,06;0,05345271
79570,08;0,05343341
79586,66;0,05343341
79603,2;0,05342639
79619,77;0,05340672
79636,68;0,0533941
79653,13;0,05338673
79669,88;0,05338673
79686,03;0,05336673
79702,9;0,05335375
79732,48;0,05333829
79749,13;0,05332983
79765,63;0,05330805
79782,31;0,05329365
79798,78;0,05329365
79815,32;0,05328733
79831,88;0,05328733
79848,46;0,05326453
79865,17;0,0532417
79889,56;0,05322516
79906,4;0,05321876
79922,7;0,05320893
79939,45;0,05319307
79955,84;0,05316842
79972,98;0,05316036
79988,97;0,05316036
80006,22;0,05313211
80022,6;0,05311558
80046,07;0,05309872
80062,64;0,05308642
80079,21;0,05306938
80095,95;0,05305041
80112,34;0,05304237
80128,91;0,05303426
80145,48;0,05302868
80162,2;0,05299627
80178,6;0,05299095
80201,31;0,05296426
80217,89;0,05296217
80234,53;0,0529435
80251,02;0,05293054
80267,64;0,05291581
80284,14;0,05290774
80300,71;0,05290774
80318,11;0,05287294
80333,85;0,05286767
80355,77;0,0528486
80372,34;0,05282893
80389,24;0,05281129
80405,47;0,05280356
80422,04;0,05279544
80438,6;0,05278704
80455,17;0,05278632
80472,05;0,05277892
80488,3;0,05277016
80511,99;0,05272274
80528,56;0,0527073
80545,13;0,0527073
80565,55;0,05269995
80578,27;0,05267568
80594,83;0,05266057
80611,4;0,0526511
80627,96;0,0526511
80644,53;0,05262897
80668,18;0,05261461
80684,75;0,05259921
80701,7;0,05258728
80717,93;0,05257779
80734,45;0,05256938
80751,02;0,05256938
80767,71;0,05255683
80784,55;0,05253682
80801,4;0,05252385
80822,45;0,05251788
80839,03;0,05250563
80855,59;0,05249514
80872,16;0,05248713
80888,84;0,05248366
80905,3;0,05247705
80921,86;0,05247287
80938,43;0,05246453
80954,99;0,05245931
80977,82;0,05245269
80994,82;0,05244609
81010,96;0,05243775
81027,52;0,05243775
81044,09;0,05243499
81060,69;0,05242627
81077,23;0,05242627
81093,8;0,05242317
81110,38;0,05242038
81136,71;0,05241312
81153,27;0,05240341
81169,88;0,05240132
81186,41;0,05239753
81202,98;0,05239511
81225,01;0,05239303
81241,57;0,05238855
81258,15;0,05238578
81280,65;0,05238406
81297,22;0,05238267
81313,78;0,05238267
81330,34;0,05237992
81346,91;0,05237854
81364,01;0,05237714
81386,16;0,0523782
81397,73;0,05237788
81414,29;0,05237823
81437,48;0,05238065
81454,41;0,05238098
81470,63;0,05238409
81487,18;0,05238651
81503,78;0,05238824
81520,32;0,05238997
81536,88;0,05239551
81554,06;0,05239759
81570,03;0,05240035
81594,85;0,05240688
81611,42;0,05241034
81627,98;0,05241103
81644,63;0,05241483
81665,45;0,05241897
81682,91;0,05242242
81698,59;0,05242382
81715,4;0,0524245
81731,91;0,0524245
81754,95;0,05242729
81771,53;0,05242971
81788,09;0,05242937
81804,66;0,05242865
81821,55;0,05242623
81837,79;0,05242553
81854,46;0,05242519
81871,32;0,05242418
81887,49;0,05242282
81910,09;0,05242247
81926,71;0,05242111
82260,05;0,0524478
82276,94;0,0524478
82293,18;0,05244779
82309,9;0,05244812
82326,32;0,05244812
82342,88;0,05244846
82359,45;0,05244916
82376,02;0,05245016
82392,58;0,05245019
82409,15;0,05245159
82425,71;0,0524523
82442,28;0,05245228
82459,28;0,05245367
82475,7;0,05245367
82491,99;0,05245295
82514,25;0,05245642
82525,12;0,05245642
82541,68;0,05245918
82558,82;0,0524606
82574,81;0,05246023
82591,38;0,05245953
82608,02;0,05245953
82624,52;0,05246123
82641,13;0,05246329
82657,95;0,05246329
82674,22;0,05246743
82690,78;0,05246674
82707,74;0,0524664
82724,08;0,05246295
82740,7;0,05246017
82757,05;0,05245981
82773,61;0,05245944
82790,19;0,05245836
82807,25;0,05245905
82823,31;0,0524587
82839,88;0,0524587
82856,45;0,0524587
82873,13;0,05246076
82889,58;0,05246076
82906,15;0,05245941
82922,71;0,0524584
82939,39;0,0524584
82956,11;0,0524584
82972,41;0,0524584
82989,01;0,05245771
83005,61;0,05245805
83022,21;0,0524598
83038,87;0,05246186
83055,24;0,0524636
83071,88;0,0524636
83088,39;0,05246946
83104,95;0,05247499
83121,52;0,05247773
83138,19;0,05247773
83154,66;0,05249081
83171,21;0,052496
83187,78;0,05249981
83204,88;0,05250566
83220,95;0,05251116
83237,84;0,05251601
83254,05;0,05252394
83270,63;0,05252809
83287,33;0,05253809
83304,17;0,05254634
83320,31;0,05254772
83336,88;0,05255634
83353,45;0,05256323
83370,02;0,05257181
83386,68;0,05257457
83403,74;0,05258044
83419,91;0,05258425
83436,28;0,05259253
83452,85;0,05259737
83469,41;0,05260533
83485,98;0,05260912
83502,62;0,05261568
83519,21;0,05261568
83535,84;0,05262917
83552,25;0,05263195
83568,82;0,0526399
83585,52;0,05264819
83601,95;0,05264819
83618,95;0,05265165
83635,08;0,05265165
83651,65;0,0526603
83668,3;0,05267102
83685,27;0,05267828
83701,34;0,05268935
83718,27;0,05268935
83734,48;0,05269316
83751,06;0,05270182
83767,62;0,05270735
83784,18;0,05271081
83801,59;0,0527174
83817,31;0,05272086
83833,91;0,05272258
83851,06;0,05272605
83867,02;0,05273298
83883,59;0,05273679
83900,17;0,05274129
83916,78;0,05274406
83933,29;0,05274717
83950,36;0,05275024
83966,42;0,0527523
83983,01;0,05275472
83999,56;0,05275507
84016,13;0,0527609
84032,7;0,05276301
84049,26;0,05276301
84065,82;0,05276304
84082,39;0,05276235
84099,22;0,05276235
84115,66;0,05275851
84132,08;0,05275782
84148,81;0,05275678
84165,21;0,05275576
84182,63;0,05275437
84198,35;0,05275265
84214,91;0,05275128
84231,48;0,05274954
84248,05;0,05274955
84264,97;0,05274749
84281,18;0,05274749
84297,74;0,05274473
84314,31;0,05273653
84331,08;0,05273211
84348,36;0,05271678
84364,02;0,05270416
84380,59;0,05269907
84397,15;0,05269156
84413,73;0,05268406
84430,47;0,05268406
84446,84;0,05265898
84463,41;0,05265663
84480,05;0,05263548
84496,55;0,05261696
84513,27;0,0526173
84529,69;0,05259776
84546,25;0,05258131
84563,14;0,05223107
84563,14;0,05218032
84583,15;0,05211392
84599,71;0,05207121
84616,38;0,05204788
84633,24;0,0520043
84649,41;0,05197709
84665,99;0,05197709
84683,11;0,05188341
84699,59;0,05187715
84716,12;0,0518207
84732,25;0,05178494
84748,81;0,05173707
84765,6;0,05171115
84781,95;0,05166432
84798,51;0,05163781
84815,09;0,05160271
84831,64;0,05158442
84848,38;0,05154734
84864,77;0,05154734
84881,69;0,05150664
84898,31;0,05149627
84914,48;0,05148197
84931,05;0,05147136
84947,88;0,05146859
84964,17;0,0514672
84980,74;0,05146029
84997,32;0,05145786
85014,05;0,05145649
85030,44;0,05145615
85047,02;0,05145649
85063,58;0,05146213
85080,15;0,05146213
85096,71;0,05146533
85113,27;0,05146533
85130;0,0514857
85146,41;0,05151059
85163,05;0,05152273
85179,54;0,05154961
85196,12;0,05158271
85213,38;0,05160761
85229,25;0,05165169
85245,81;0,05168005
85262,38;0,05168005
85279,1;0,05174015
85295,51;0,05184854
85312,08;0,05192517
85328,77;0,0519743
85345,55;0,0519743
85361,78;0,05211284
85378,34;0,05215814
85395,43;0,05225364
85411,98;0,05236418
85428,04;0,05243723
85444,98;0,05252682
85461,59;0,0526362
85480,41;0,05268189
85494,88;0,05277108
85510,88;0,05280022
85527,95;0,05286524
85544,03;0,05304828
85560,58;0,05316269
85577,14;0,05322025
85593,71;0,05322025
85610,49;0,05339846
85626,86;0,05355775
85643,41;0,05362243
85659,98;0,05370418
85676,55;0,05377564
85693,11;0,05405505
85709,97;0,05405999
85726,24;0,05406832
85743,12;0,05418595
85759,38;0,05422147
85776,13;0,05449263
85792,51;0,05473224
85809,38;0,05481894
85825,84;0,05489166
85842,23;0,05504609
85858,78;0,05512778
85875,45;0,05512778
85891,91;0,05538384
85908,48;0,05553621
85925,04;0,05568713
85941,61;0,05576322
85958,17;0,05592452
85974,88;0,05602658
85991,31;0,05618076
86008,4;0,05634456
86024,45;0,05642163
86041,06;0,05658988
86057,58;0,05667043
86074,96;0,05682105
86090,73;0,05693821
86107,27;0,05702158
86123,84;0,05708684
86140,41;0,05720878
86156,98;0,05720878
86173,97;0,05737063
86190,11;0,05743032
